Year of the report,Quarter of the report,Company Name,Standard Industrial Classification Code,Type of Report,Central Index Key,Report Page,Report as Text
2008,1,ACCESS PHARMACEUTICALS INC,2834,10-K,318306,https://www.sec.gov/Archives/edgar/data/318306/0000318306-08-000016-index.htm,https://www.sec.gov/Archives/edgar/data/318306/000031830608000016/0000318306-08-000016.txt
2008,1,ACCESS WORLDWIDE COMMUNICATIONS INC,8742,10-K,1048422,https://www.sec.gov/Archives/edgar/data/1048422/0001193125-08-071354-index.htm,https://www.sec.gov/Archives/edgar/data/1048422/000119312508071354/0001193125-08-071354.txt
2008,1,ACCO BRANDS CORP,2780,10-K,712034,https://www.sec.gov/Archives/edgar/data/712034/0001047469-08-002056-index.htm,https://www.sec.gov/Archives/edgar/data/712034/000104746908002056/0001047469-08-002056.txt
2008,1,ACCURIDE CORP,3714,10-K,817979,https://www.sec.gov/Archives/edgar/data/817979/0001104659-08-018033-index.htm,https://www.sec.gov/Archives/edgar/data/817979/000110465908018033/0001104659-08-018033.txt
2008,1,ACE LTD,6331,10-K,896159,https://www.sec.gov/Archives/edgar/data/896159/0001193125-08-042242-index.htm,https://www.sec.gov/Archives/edgar/data/896159/000119312508042242/0001193125-08-042242.txt
2008,1,ACE Securities Corp. Home Equity Loan Trust/qq/ Series 2007-ASA,6189,10-K,1391824,https://www.sec.gov/Archives/edgar/data/1391824/0001056404-08-001105-index.htm,https://www.sec.gov/Archives/edgar/data/1391824/000105640408001105/0001056404-08-001105.txt
2008,1,ACE Securities Corp. Home Equity Loan Trust/qq/ Series 2007-ASA,6189,10-K,1399827,https://www.sec.gov/Archives/edgar/data/1399827/0001056404-08-000906-index.htm,https://www.sec.gov/Archives/edgar/data/1399827/000105640408000906/0001056404-08-000906.txt
2008,1,ACE Securities Corp. Home Equity Loan Trust/qq/ Series 2007-ASL,6189,10-K,1388983,https://www.sec.gov/Archives/edgar/data/1388983/0001056404-08-001106-index.htm,https://www.sec.gov/Archives/edgar/data/1388983/000105640408001106/0001056404-08-001106.txt
2008,1,ACE Securities Corp. Home Equity Loan Trust/qq/ Series 2007-HE1,6189,10-K,1387435,https://www.sec.gov/Archives/edgar/data/1387435/0001056404-08-000940-index.htm,https://www.sec.gov/Archives/edgar/data/1387435/000105640408000940/0001056404-08-000940.txt
2008,1,ACE Securities Corp. Home Equity Loan Trust/qq/ Series 2007-HE2,6189,10-K,1390806,https://www.sec.gov/Archives/edgar/data/1390806/0001056404-08-001107-index.htm,https://www.sec.gov/Archives/edgar/data/1390806/000105640408001107/0001056404-08-001107.txt
2008,1,ACE Securities Corp. Home Equity Loan Trust/qq/ Series 2007-HE3,6189,10-K,1393786,https://www.sec.gov/Archives/edgar/data/1393786/0001056404-08-000905-index.htm,https://www.sec.gov/Archives/edgar/data/1393786/000105640408000905/0001056404-08-000905.txt
2008,1,ACE Securities Corp. Home Equity Loan Trust/qq/ Series 2007-HE4,6189,10-K,1397220,https://www.sec.gov/Archives/edgar/data/1397220/0001056404-08-000894-index.htm,https://www.sec.gov/Archives/edgar/data/1397220/000105640408000894/0001056404-08-000894.txt
2008,1,ACE Securities Corp. Home Equity Loan Trust/qq/ Series 2007-HE5,6189,10-K,1403079,https://www.sec.gov/Archives/edgar/data/1403079/0001056404-08-001104-index.htm,https://www.sec.gov/Archives/edgar/data/1403079/000105640408001104/0001056404-08-001104.txt
2008,1,ACE Securities Corp. Home Equity Loan Trust/qq/ Series 2007-SL1,6189,10-K,1390572,https://www.sec.gov/Archives/edgar/data/1390572/0001056404-08-000892-index.htm,https://www.sec.gov/Archives/edgar/data/1390572/000105640408000892/0001056404-08-000892.txt
2008,1,ACE Securities Corp. Home Equity Loan Trust/qq/ Series 2007-SL2,6189,10-K,1408471,https://www.sec.gov/Archives/edgar/data/1408471/0001056404-08-001124-index.htm,https://www.sec.gov/Archives/edgar/data/1408471/000105640408001124/0001056404-08-001124.txt
2008,1,ACE Securities Corp. Home Equity Loan Trust/qq/ Series 2007-WM1,6189,10-K,1386635,https://www.sec.gov/Archives/edgar/data/1386635/0001056404-08-000939-index.htm,https://www.sec.gov/Archives/edgar/data/1386635/000105640408000939/0001056404-08-000939.txt
2008,1,ACE Securities Corp. Home Equity Loan Trust/qq/ Series 2007-WM2,6189,10-K,1394393,https://www.sec.gov/Archives/edgar/data/1394393/0001056404-08-000938-index.htm,https://www.sec.gov/Archives/edgar/data/1394393/000105640408000938/0001056404-08-000938.txt
2008,1,ACHILLION PHARMACEUTICALS INC,2834,10-K,1070336,https://www.sec.gov/Archives/edgar/data/1070336/0001193125-08-047966-index.htm,https://www.sec.gov/Archives/edgar/data/1070336/000119312508047966/0001193125-08-047966.txt
2008,1,ACI WORLDWIDE/qq/ INC.,7372,10-K,935036,https://www.sec.gov/Archives/edgar/data/935036/0001047469-08-000679-index.htm,https://www.sec.gov/Archives/edgar/data/935036/000104746908000679/0001047469-08-000679.txt
2008,1,ACME COMMUNICATIONS INC,4833,10-K,1092013,https://www.sec.gov/Archives/edgar/data/1092013/0001137091-08-000139-index.htm,https://www.sec.gov/Archives/edgar/data/1092013/000113709108000139/0001137091-08-000139.txt
2008,1,ACME PACKET INC,3576,10-K,1130258,https://www.sec.gov/Archives/edgar/data/1130258/0001047469-08-002683-index.htm,https://www.sec.gov/Archives/edgar/data/1130258/000104746908002683/0001047469-08-002683.txt
2008,1,ACME UNITED CORP,3420,10-K,2098,https://www.sec.gov/Archives/edgar/data/2098/0001026608-08-000057-index.htm,https://www.sec.gov/Archives/edgar/data/2098/000102660808000057/0001026608-08-000057.txt
2008,1,ACNB CORP,6022,10-K,715579,https://www.sec.gov/Archives/edgar/data/715579/0001047469-08-002804-index.htm,https://www.sec.gov/Archives/edgar/data/715579/000104746908002804/0001047469-08-002804.txt
2008,1,ACORDA THERAPEUTICS INC,2836,10-K,1008848,https://www.sec.gov/Archives/edgar/data/1008848/0001047469-08-002781-index.htm,https://www.sec.gov/Archives/edgar/data/1008848/000104746908002781/0001047469-08-002781.txt
2008,1,ACTEL CORP,3674,10-K,907687,https://www.sec.gov/Archives/edgar/data/907687/0000891618-08-000040-index.htm,https://www.sec.gov/Archives/edgar/data/907687/000089161808000040/0000891618-08-000040.txt
2008,1,ACTEL CORP,3674,10-K,907687,https://www.sec.gov/Archives/edgar/data/907687/0000950134-08-005069-index.htm,https://www.sec.gov/Archives/edgar/data/907687/000095013408005069/0000950134-08-005069.txt
2008,1,ACTIVE POWER INC,4911,10-K,1044435,https://www.sec.gov/Archives/edgar/data/1044435/0001193125-08-043659-index.htm,https://www.sec.gov/Archives/edgar/data/1044435/000119312508043659/0001193125-08-043659.txt
2008,1,ACTUATE CORP,7372,10-K,1062478,https://www.sec.gov/Archives/edgar/data/1062478/0001193125-08-058264-index.htm,https://www.sec.gov/Archives/edgar/data/1062478/000119312508058264/0001193125-08-058264.txt
2008,1,ACURA PHARMACEUTICALS/qq/ INC,2834,10-K,786947,https://www.sec.gov/Archives/edgar/data/786947/0001144204-08-013490-index.htm,https://www.sec.gov/Archives/edgar/data/786947/000114420408013490/0001144204-08-013490.txt
2008,1,ACUSPHERE INC,2834,10-K,1115143,https://www.sec.gov/Archives/edgar/data/1115143/0001047469-08-002857-index.htm,https://www.sec.gov/Archives/edgar/data/1115143/000104746908002857/0001047469-08-002857.txt
2008,1,ADA-ES INC,2890,10-K,1223112,https://www.sec.gov/Archives/edgar/data/1223112/0001193125-08-056992-index.htm,https://www.sec.gov/Archives/edgar/data/1223112/000119312508056992/0001193125-08-056992.txt
2008,1,ADAM INC,7372,10-K,863650,https://www.sec.gov/Archives/edgar/data/863650/0001193125-08-059107-index.htm,https://www.sec.gov/Archives/edgar/data/863650/000119312508059107/0001193125-08-059107.txt
2008,1,ADAMS GOLF INC,3949,10-K,1059763,https://www.sec.gov/Archives/edgar/data/1059763/0001144204-08-014541-index.htm,https://www.sec.gov/Archives/edgar/data/1059763/000114420408014541/0001144204-08-014541.txt
2008,1,ADAMS RESOURCES & ENERGY/qq/ INC.,5172,10-K,2178,https://www.sec.gov/Archives/edgar/data/2178/0000002178-08-000011-index.htm,https://www.sec.gov/Archives/edgar/data/2178/000000217808000011/0000002178-08-000011.txt
2008,1,ADHEREX TECHNOLOGIES INC,2836,10-K,1211583,https://www.sec.gov/Archives/edgar/data/1211583/0001193125-08-069303-index.htm,https://www.sec.gov/Archives/edgar/data/1211583/000119312508069303/0001193125-08-069303.txt
2008,1,ADMINISTAFF INC \DE\,7363,10-K,1000753,https://www.sec.gov/Archives/edgar/data/1000753/0000950129-08-000591-index.htm,https://www.sec.gov/Archives/edgar/data/1000753/000095012908000591/0000950129-08-000591.txt
2008,1,ADOBE SYSTEMS INC,7372,10-K,796343,https://www.sec.gov/Archives/edgar/data/796343/0001047469-08-000497-index.htm,https://www.sec.gov/Archives/edgar/data/796343/000104746908000497/0001047469-08-000497.txt
2008,1,ADOLOR CORP,2834,10-K,1076167,https://www.sec.gov/Archives/edgar/data/1076167/0001193125-08-043467-index.htm,https://www.sec.gov/Archives/edgar/data/1076167/000119312508043467/0001193125-08-043467.txt
2008,1,ADTRAN INC,3661,10-K,926282,https://www.sec.gov/Archives/edgar/data/926282/0001193125-08-041981-index.htm,https://www.sec.gov/Archives/edgar/data/926282/000119312508041981/0001193125-08-041981.txt
2008,1,ADUROMED INDUSTRIES/qq/ INC.,4955,10-K,40528,https://www.sec.gov/Archives/edgar/data/40528/0001144204-08-018938-index.htm,https://www.sec.gov/Archives/edgar/data/40528/000114420408018938/0001144204-08-018938.txt
2008,1,ADVANCE AUTO PARTS INC,5531,10-K,1158449,https://www.sec.gov/Archives/edgar/data/1158449/0001158449-08-000043-index.htm,https://www.sec.gov/Archives/edgar/data/1158449/000115844908000043/0001158449-08-000043.txt
2008,1,ADVANCED ANALOGIC TECHNOLOGIES INC,3674,10-K,1104042,https://www.sec.gov/Archives/edgar/data/1104042/0001193125-08-046340-index.htm,https://www.sec.gov/Archives/edgar/data/1104042/000119312508046340/0001193125-08-046340.txt
2008,1,ADVANCED ENERGY INDUSTRIES INC,3679,10-K,927003,https://www.sec.gov/Archives/edgar/data/927003/0001035704-08-000124-index.htm,https://www.sec.gov/Archives/edgar/data/927003/000103570408000124/0001035704-08-000124.txt
2008,1,ADVANCED MEDICAL OPTICS INC,3841,10-K,1168335,https://www.sec.gov/Archives/edgar/data/1168335/0001193125-08-045286-index.htm,https://www.sec.gov/Archives/edgar/data/1168335/000119312508045286/0001193125-08-045286.txt
2008,1,ADVANCED MICRO DEVICES INC,3674,10-K,2488,https://www.sec.gov/Archives/edgar/data/2488/0001193125-08-038588-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000119312508038588/0001193125-08-038588.txt
2008,1,ADVANCED TECHNOLOGY ACQUISITION CORP.,6770,10-K,1374796,https://www.sec.gov/Archives/edgar/data/1374796/0001144204-08-017469-index.htm,https://www.sec.gov/Archives/edgar/data/1374796/000114420408017469/0001144204-08-017469.txt
2008,1,ADVANCED VIRAL RESEARCH CORP,2834,10-K,786623,https://www.sec.gov/Archives/edgar/data/786623/0000950144-08-002335-index.htm,https://www.sec.gov/Archives/edgar/data/786623/000095014408002335/0000950144-08-002335.txt
2008,1,ADVANTA BUSINESS RECEIVABLES CORP,6189,10-K,1107920,https://www.sec.gov/Archives/edgar/data/1107920/0000893220-08-000880-index.htm,https://www.sec.gov/Archives/edgar/data/1107920/000089322008000880/0000893220-08-000880.txt
2008,1,ADVANTA CORP,6141,10-K,96638,https://www.sec.gov/Archives/edgar/data/96638/0000893220-08-000555-index.htm,https://www.sec.gov/Archives/edgar/data/96638/000089322008000555/0000893220-08-000555.txt
2008,1,ADVENT SOFTWARE INC /DE/,7371,10-K,1002225,https://www.sec.gov/Archives/edgar/data/1002225/0001047469-08-002677-index.htm,https://www.sec.gov/Archives/edgar/data/1002225/000104746908002677/0001047469-08-002677.txt
2008,1,ADVENTRX PHARMACEUTICALS INC,2834,10-K,1160308,https://www.sec.gov/Archives/edgar/data/1160308/0000936392-08-000212-index.htm,https://www.sec.gov/Archives/edgar/data/1160308/000093639208000212/0000936392-08-000212.txt
2008,1,ADVOCAT INC,8051,10-K,919956,https://www.sec.gov/Archives/edgar/data/919956/0000950144-08-001816-index.htm,https://www.sec.gov/Archives/edgar/data/919956/000095014408001816/0000950144-08-001816.txt
2008,1,AEP INDUSTRIES INC,3081,10-K,785787,https://www.sec.gov/Archives/edgar/data/785787/0001047469-08-000285-index.htm,https://www.sec.gov/Archives/edgar/data/785787/000104746908000285/0001047469-08-000285.txt
2008,1,AEP Texas Central Transition Funding II LLC,6189,10-K,1366928,https://www.sec.gov/Archives/edgar/data/1366928/0000004904-08-000045-index.htm,https://www.sec.gov/Archives/edgar/data/1366928/000000490408000045/0000004904-08-000045.txt
2008,1,AES CORP,4991,10-K,874761,https://www.sec.gov/Archives/edgar/data/874761/0001047469-08-002833-index.htm,https://www.sec.gov/Archives/edgar/data/874761/000104746908002833/0001047469-08-002833.txt
2008,1,AETNA INC /PA/,6324,10-K,1122304,https://www.sec.gov/Archives/edgar/data/1122304/0001122304-08-000034-index.htm,https://www.sec.gov/Archives/edgar/data/1122304/000112230408000034/0001122304-08-000034.txt
2008,1,AETRIUM INC,3825,10-K,908598,https://www.sec.gov/Archives/edgar/data/908598/0000908598-08-000006-index.htm,https://www.sec.gov/Archives/edgar/data/908598/000090859808000006/0000908598-08-000006.txt
2008,1,AFC ENTERPRISES INC,5812,10-K,1041379,https://www.sec.gov/Archives/edgar/data/1041379/0000950144-08-001857-index.htm,https://www.sec.gov/Archives/edgar/data/1041379/000095014408001857/0000950144-08-001857.txt
2008,1,AFFILIATED MANAGERS GROUP INC,6282,10-K,1004434,https://www.sec.gov/Archives/edgar/data/1004434/0001047469-08-002079-index.htm,https://www.sec.gov/Archives/edgar/data/1004434/000104746908002079/0001047469-08-002079.txt
2008,1,AFFINITY GROUP INC,7900,10-K,910560,https://www.sec.gov/Archives/edgar/data/910560/0001104659-08-017639-index.htm,https://www.sec.gov/Archives/edgar/data/910560/000110465908017639/0001104659-08-017639.txt
2008,1,AFFINITY TECHNOLOGY GROUP INC,6794,10-K,1007508,https://www.sec.gov/Archives/edgar/data/1007508/0001157523-08-002632-index.htm,https://www.sec.gov/Archives/edgar/data/1007508/000115752308002632/0001157523-08-002632.txt
2008,1,AFFIRMATIVE INSURANCE HOLDINGS INC,6331,10-K,1282543,https://www.sec.gov/Archives/edgar/data/1282543/0001193125-08-058007-index.htm,https://www.sec.gov/Archives/edgar/data/1282543/000119312508058007/0001193125-08-058007.txt
2008,1,AFFYMAX INC,2834,10-K,1158223,https://www.sec.gov/Archives/edgar/data/1158223/0001047469-08-002618-index.htm,https://www.sec.gov/Archives/edgar/data/1158223/000104746908002618/0001047469-08-002618.txt
2008,1,AFFYMETRIX INC,3826,10-K,913077,https://www.sec.gov/Archives/edgar/data/913077/0001047469-08-002076-index.htm,https://www.sec.gov/Archives/edgar/data/913077/000104746908002076/0001047469-08-002076.txt
2008,1,AFLAC INC,6321,10-K,4977,https://www.sec.gov/Archives/edgar/data/4977/0000950144-08-001495-index.htm,https://www.sec.gov/Archives/edgar/data/4977/000095014408001495/0000950144-08-001495.txt
2008,1,AFS SenSub Corp.,6189,10-K,1347185,https://www.sec.gov/Archives/edgar/data/1347185/0001193125-08-071090-index.htm,https://www.sec.gov/Archives/edgar/data/1002761/000119312508071090/0001193125-08-071090.txt
2008,1,AFS SenSub Corp.,6189,10-K,1347185,https://www.sec.gov/Archives/edgar/data/1347185/0001193125-08-071091-index.htm,https://www.sec.gov/Archives/edgar/data/1002761/000119312508071091/0001193125-08-071091.txt
2008,1,AFS SenSub Corp.,6189,10-K,1347185,https://www.sec.gov/Archives/edgar/data/1347185/0001193125-08-071096-index.htm,https://www.sec.gov/Archives/edgar/data/1002761/000119312508071096/0001193125-08-071096.txt
2008,1,AFS SenSub Corp.,6189,10-K,1347185,https://www.sec.gov/Archives/edgar/data/1347185/0001193125-08-071102-index.htm,https://www.sec.gov/Archives/edgar/data/1002761/000119312508071102/0001193125-08-071102.txt
2008,1,AFS SenSub Corp.,6189,10-K,1347185,https://www.sec.gov/Archives/edgar/data/1347185/0001193125-08-071109-index.htm,https://www.sec.gov/Archives/edgar/data/1002761/000119312508071109/0001193125-08-071109.txt
2008,1,AFS SenSub Corp.,6189,10-K,1347185,https://www.sec.gov/Archives/edgar/data/1347185/0001193125-08-071131-index.htm,https://www.sec.gov/Archives/edgar/data/1002761/000119312508071131/0001193125-08-071131.txt
2008,1,AFTERMARKET TECHNOLOGY CORP,3714,10-K,933405,https://www.sec.gov/Archives/edgar/data/933405/0000933405-08-000006-index.htm,https://www.sec.gov/Archives/edgar/data/933405/000093340508000006/0000933405-08-000006.txt
2008,1,AGCO CORP /DE,3523,10-K,880266,https://www.sec.gov/Archives/edgar/data/880266/0000950144-08-001513-index.htm,https://www.sec.gov/Archives/edgar/data/880266/000095014408001513/0000950144-08-001513.txt
2008,1,AGL RESOURCES INC,4924,10-K,1004155,https://www.sec.gov/Archives/edgar/data/1004155/0001004155-08-000032-index.htm,https://www.sec.gov/Archives/edgar/data/1004155/000100415508000032/0001004155-08-000032.txt
2008,1,AGREE REALTY CORP,6798,10-K,917251,https://www.sec.gov/Archives/edgar/data/917251/0000950124-08-001198-index.htm,https://www.sec.gov/Archives/edgar/data/917251/000095012408001198/0000950124-08-001198.txt
2008,1,AHERN RENTALS INC,7359,10-K,1337913,https://www.sec.gov/Archives/edgar/data/1337913/0001104659-08-020354-index.htm,https://www.sec.gov/Archives/edgar/data/1337913/000110465908020354/0001104659-08-020354.txt
2008,1,AIMCO PROPERTIES LP,6513,10-K,926660,https://www.sec.gov/Archives/edgar/data/926660/0000950134-08-003977-index.htm,https://www.sec.gov/Archives/edgar/data/926660/000095013408003977/0000950134-08-003977.txt
2008,1,AIR METHODS CORP,4522,10-K,816159,https://www.sec.gov/Archives/edgar/data/816159/0001140361-08-006726-index.htm,https://www.sec.gov/Archives/edgar/data/816159/000114036108006726/0001140361-08-006726.txt
2008,1,AIRNET SYSTEMS INC,4512,10-K,1011696,https://www.sec.gov/Archives/edgar/data/1011696/0000950152-08-002452-index.htm,https://www.sec.gov/Archives/edgar/data/1011696/000095015208002452/0000950152-08-002452.txt
2008,1,AIRSPAN NETWORKS INC,3663,10-K,1105542,https://www.sec.gov/Archives/edgar/data/1105542/0001144204-08-014804-index.htm,https://www.sec.gov/Archives/edgar/data/1105542/000114420408014804/0001144204-08-014804.txt
2008,1,AIRTRAN HOLDINGS INC,4512,10-K,948846,https://www.sec.gov/Archives/edgar/data/948846/0001193125-08-018139-index.htm,https://www.sec.gov/Archives/edgar/data/948846/000119312508018139/0001193125-08-018139.txt
2008,1,AIRVANA INC,3661,10-K,1116435,https://www.sec.gov/Archives/edgar/data/1116435/0000950135-08-001650-index.htm,https://www.sec.gov/Archives/edgar/data/1116435/000095013508001650/0000950135-08-001650.txt
2008,1,AIS FUTURES FUND IV LP,6221,10-K,1023453,https://www.sec.gov/Archives/edgar/data/1023453/0000905148-08-001837-index.htm,https://www.sec.gov/Archives/edgar/data/1023453/000090514808001837/0000905148-08-001837.txt
2008,1,AJS BANCORP INC,6021,10-K,1144515,https://www.sec.gov/Archives/edgar/data/1144515/0000914317-08-000868-index.htm,https://www.sec.gov/Archives/edgar/data/1144515/000091431708000868/0000914317-08-000868.txt
2008,1,AK STEEL HOLDING CORP,3312,10-K,918160,https://www.sec.gov/Archives/edgar/data/918160/0001193125-08-038197-index.htm,https://www.sec.gov/Archives/edgar/data/918160/000119312508038197/0001193125-08-038197.txt
2008,1,AKAMAI TECHNOLOGIES INC,7389,10-K,1086222,https://www.sec.gov/Archives/edgar/data/1086222/0001193125-08-043671-index.htm,https://www.sec.gov/Archives/edgar/data/1086222/000119312508043671/0001193125-08-043671.txt
2008,1,AKORN INC,2834,10-K,3116,https://www.sec.gov/Archives/edgar/data/3116/0000950137-08-003732-index.htm,https://www.sec.gov/Archives/edgar/data/3116/000095013708003732/0000950137-08-003732.txt
2008,1,ALABAMA AIRCRAFT INDUSTRIES/qq/ INC,3721,10-K,771729,https://www.sec.gov/Archives/edgar/data/771729/0001193125-08-071200-index.htm,https://www.sec.gov/Archives/edgar/data/771729/000119312508071200/0001193125-08-071200.txt
2008,1,ALABAMA GAS CORP,4924,10-K,3146,https://www.sec.gov/Archives/edgar/data/3146/0001193125-08-037535-index.htm,https://www.sec.gov/Archives/edgar/data/3146/000119312508037535/0001193125-08-037535.txt
2008,1,ALABAMA POWER CO,4911,10-K,3153,https://www.sec.gov/Archives/edgar/data/3153/0000092122-08-000010-index.htm,https://www.sec.gov/Archives/edgar/data/3153/000009212208000010/0000092122-08-000010.txt
2008,1,ALAMO GROUP INC,3523,10-K,897077,https://www.sec.gov/Archives/edgar/data/897077/0001003297-08-000054-index.htm,https://www.sec.gov/Archives/edgar/data/897077/000100329708000054/0001003297-08-000054.txt
