Year of the report,Quarter of the report,Company Name,Standard Industrial Classification Code,Type of Report,Central Index Key,Report Page,Report as Text
2019,1,ACORN ENERGY/qq/ INC.,8711,10-K,880984,https://www.sec.gov/Archives/edgar/data/880984/0001493152-19-003972-index.htm,https://www.sec.gov/Archives/edgar/data/880984/000149315219003972/0001493152-19-003972.txt
2019,1,ACQUIRED SALES CORP,7372,10-K,1391135,https://www.sec.gov/Archives/edgar/data/1391135/0001445866-19-000245-index.htm,https://www.sec.gov/Archives/edgar/data/1391135/000144586619000245/0001445866-19-000245.txt
2019,1,ADAMS RESOURCES & ENERGY/qq/ INC.,5172,10-K,2178,https://www.sec.gov/Archives/edgar/data/2178/0000002178-19-000011-index.htm,https://www.sec.gov/Archives/edgar/data/2178/000000217819000011/0000002178-19-000011.txt
2019,1,ADESTO TECHNOLOGIES Corp,3674,10-K,1395848,https://www.sec.gov/Archives/edgar/data/1395848/0001558370-19-002243-index.htm,https://www.sec.gov/Archives/edgar/data/1395848/000155837019002243/0001558370-19-002243.txt
2019,1,ADIAL PHARMACEUTICALS/qq/ INC.,2834,10-K,1513525,https://www.sec.gov/Archives/edgar/data/1513525/0001213900-19-002769-index.htm,https://www.sec.gov/Archives/edgar/data/1513525/000121390019002769/0001213900-19-002769.txt
2019,1,ADMA BIOLOGICS/qq/ INC.,2836,10-K,1368514,https://www.sec.gov/Archives/edgar/data/1368514/0001193805-19-000281-index.htm,https://www.sec.gov/Archives/edgar/data/1368514/000119380519000281/0001193805-19-000281.txt
2019,1,ADOBE INC.,7372,10-K,796343,https://www.sec.gov/Archives/edgar/data/796343/0000796343-19-000019-index.htm,https://www.sec.gov/Archives/edgar/data/796343/000079634319000019/0000796343-19-000019.txt
2019,1,ADOMANI/qq/ INC.,3714,10-K,1563568,https://www.sec.gov/Archives/edgar/data/1563568/0001564590-19-003196-index.htm,https://www.sec.gov/Archives/edgar/data/1563568/000156459019003196/0001564590-19-003196.txt
2019,1,ADT Inc.,7381,10-K,1703056,https://www.sec.gov/Archives/edgar/data/1703056/0001703056-19-000042-index.htm,https://www.sec.gov/Archives/edgar/data/1703056/000170305619000042/0001703056-19-000042.txt
2019,1,ADTRAN INC,3661,10-K,926282,https://www.sec.gov/Archives/edgar/data/926282/0001564590-19-005179-index.htm,https://www.sec.gov/Archives/edgar/data/926282/000156459019005179/0001564590-19-005179.txt
2019,1,ADURO BIOTECH/qq/ INC.,2834,10-K,1435049,https://www.sec.gov/Archives/edgar/data/1435049/0001564590-19-004942-index.htm,https://www.sec.gov/Archives/edgar/data/1435049/000156459019004942/0001564590-19-004942.txt
2019,1,ADVANCE AUTO PARTS INC,5531,10-K,1158449,https://www.sec.gov/Archives/edgar/data/1158449/0001158449-19-000043-index.htm,https://www.sec.gov/Archives/edgar/data/1158449/000115844919000043/0001158449-19-000043.txt
2019,1,ADVANCED CREDIT TECHNOLOGIES INC,7372,10-K,1437517,https://www.sec.gov/Archives/edgar/data/1437517/0001493152-19-003191-index.htm,https://www.sec.gov/Archives/edgar/data/1437517/000149315219003191/0001493152-19-003191.txt
2019,1,ADVANCED ENERGY INDUSTRIES INC,3679,10-K,927003,https://www.sec.gov/Archives/edgar/data/927003/0000927003-19-000007-index.htm,https://www.sec.gov/Archives/edgar/data/927003/000092700319000007/0000927003-19-000007.txt
2019,1,ADVANCED MICRO DEVICES INC,3674,10-K,2488,https://www.sec.gov/Archives/edgar/data/2488/0000002488-19-000011-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248819000011/0000002488-19-000011.txt
2019,1,AEI INCOME & GROWTH FUND 24 LLC,6500,10-K,1130758,https://www.sec.gov/Archives/edgar/data/1130758/0001326321-19-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1130758/000132632119000013/0001326321-19-000013.txt
2019,1,AEI INCOME & GROWTH FUND 25 LLC,6500,10-K,1185198,https://www.sec.gov/Archives/edgar/data/1185198/0001326321-19-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1185198/000132632119000014/0001326321-19-000014.txt
2019,1,AEI INCOME & GROWTH FUND XXI LTD PARTNERSHIP,6500,10-K,931755,https://www.sec.gov/Archives/edgar/data/931755/0001326321-19-000011-index.htm,https://www.sec.gov/Archives/edgar/data/931755/000132632119000011/0001326321-19-000011.txt
2019,1,AEI INCOME & GROWTH FUND XXII LTD PARTNERSHIP,6500,10-K,1023458,https://www.sec.gov/Archives/edgar/data/1023458/0001326321-19-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1023458/000132632119000012/0001326321-19-000012.txt
2019,1,AEI Income & Growth Fund 26 LLC,6500,10-K,1326321,https://www.sec.gov/Archives/edgar/data/1326321/0001326321-19-000015-index.htm,https://www.sec.gov/Archives/edgar/data/1326321/000132632119000015/0001326321-19-000015.txt
2019,1,AEI NET LEASE INCOME & GROWTH FUND XX LIMITED PARTNERSHIP,6500,10-K,894245,https://www.sec.gov/Archives/edgar/data/894245/0001326321-19-000010-index.htm,https://www.sec.gov/Archives/edgar/data/894245/000132632119000010/0001326321-19-000010.txt
2019,1,AEMETIS/qq/ INC,2860,10-K,738214,https://www.sec.gov/Archives/edgar/data/738214/0001654954-19-002756-index.htm,https://www.sec.gov/Archives/edgar/data/738214/000165495419002756/0001654954-19-002756.txt
2019,1,AEP Texas Inc.,4911,10-K,1721781,https://www.sec.gov/Archives/edgar/data/1721781/0000004904-19-000009-index.htm,https://www.sec.gov/Archives/edgar/data/4904/000000490419000009/0000004904-19-000009.txt
2019,1,AEP Transmission Company/qq/ LLC,4911,10-K,1702494,https://www.sec.gov/Archives/edgar/data/1702494/0000004904-19-000009-index.htm,https://www.sec.gov/Archives/edgar/data/4904/000000490419000009/0000004904-19-000009.txt
2019,1,AERIE PHARMACEUTICALS INC,2836,10-K,1337553,https://www.sec.gov/Archives/edgar/data/1337553/0001628280-19-002369-index.htm,https://www.sec.gov/Archives/edgar/data/1337553/000162828019002369/0001628280-19-002369.txt
2019,1,AEROCENTURY CORP,7359,10-K,1036848,https://www.sec.gov/Archives/edgar/data/1036848/0001036848-19-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1036848/000103684819000005/0001036848-19-000005.txt
2019,1,AEROHIVE NETWORKS/qq/ INC,7373,10-K,1372414,https://www.sec.gov/Archives/edgar/data/1372414/0001372414-19-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1372414/000137241419000010/0001372414-19-000010.txt
2019,1,AEROJET ROCKETDYNE HOLDINGS/qq/ INC.,3760,10-K,40888,https://www.sec.gov/Archives/edgar/data/40888/0000040888-19-000004-index.htm,https://www.sec.gov/Archives/edgar/data/40888/000004088819000004/0000040888-19-000004.txt
2019,1,AES CORP,4991,10-K,874761,https://www.sec.gov/Archives/edgar/data/874761/0000874761-19-000012-index.htm,https://www.sec.gov/Archives/edgar/data/874761/000087476119000012/0000874761-19-000012.txt
2019,1,AFFILIATED MANAGERS GROUP/qq/ INC.,6282,10-K,1004434,https://www.sec.gov/Archives/edgar/data/1004434/0001004434-19-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1004434/000100443419000008/0001004434-19-000008.txt
2019,1,AFLAC INC,6321,10-K,4977,https://www.sec.gov/Archives/edgar/data/4977/0000004977-19-000049-index.htm,https://www.sec.gov/Archives/edgar/data/4977/000000497719000049/0000004977-19-000049.txt
2019,1,AFRIKA4U,5130,10-K,1727815,https://www.sec.gov/Archives/edgar/data/1727815/0001477932-19-000279-index.htm,https://www.sec.gov/Archives/edgar/data/1727815/000147793219000279/0001477932-19-000279.txt
2019,1,AG Mortgage Investment Trust/qq/ Inc.,6798,10-K,1514281,https://www.sec.gov/Archives/edgar/data/1514281/0001514281-19-000022-index.htm,https://www.sec.gov/Archives/edgar/data/1514281/000151428119000022/0001514281-19-000022.txt
2019,1,AGCO CORP /DE,3523,10-K,880266,https://www.sec.gov/Archives/edgar/data/880266/0000880266-19-000009-index.htm,https://www.sec.gov/Archives/edgar/data/880266/000088026619000009/0000880266-19-000009.txt
2019,1,AGENUS INC,2836,10-K,1098972,https://www.sec.gov/Archives/edgar/data/1098972/0001564590-19-008311-index.htm,https://www.sec.gov/Archives/edgar/data/1098972/000156459019008311/0001564590-19-008311.txt
2019,1,AGILE THERAPEUTICS INC,2834,10-K,1261249,https://www.sec.gov/Archives/edgar/data/1261249/0001047469-19-001136-index.htm,https://www.sec.gov/Archives/edgar/data/1261249/000104746919001136/0001047469-19-001136.txt
2019,1,AGILITI/qq/ INC. \DE,7350,10-K,1749704,https://www.sec.gov/Archives/edgar/data/1749704/0001558370-19-001695-index.htm,https://www.sec.gov/Archives/edgar/data/1749704/000155837019001695/0001558370-19-001695.txt
2019,1,AGIOS PHARMACEUTICALS INC,2834,10-K,1439222,https://www.sec.gov/Archives/edgar/data/1439222/0001439222-19-000004-index.htm,https://www.sec.gov/Archives/edgar/data/1439222/000143922219000004/0001439222-19-000004.txt
2019,1,AGNC Investment Corp.,6798,10-K,1423689,https://www.sec.gov/Archives/edgar/data/1423689/0001423689-19-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1423689/000142368919000007/0001423689-19-000007.txt
2019,1,AGREE REALTY CORP,6798,10-K,917251,https://www.sec.gov/Archives/edgar/data/917251/0001558370-19-000849-index.htm,https://www.sec.gov/Archives/edgar/data/917251/000155837019000849/0001558370-19-000849.txt
2019,1,AILERON THERAPEUTICS INC,2834,10-K,1420565,https://www.sec.gov/Archives/edgar/data/1420565/0001564590-19-010007-index.htm,https://www.sec.gov/Archives/edgar/data/1420565/000156459019010007/0001564590-19-010007.txt
2019,1,AIMCO PROPERTIES L.P.,6798,10-K,926660,https://www.sec.gov/Archives/edgar/data/926660/0000922864-19-000007-index.htm,https://www.sec.gov/Archives/edgar/data/922864/000092286419000007/0000922864-19-000007.txt
2019,1,AIR LEASE CORP,7359,10-K,1487712,https://www.sec.gov/Archives/edgar/data/1487712/0001558370-19-000845-index.htm,https://www.sec.gov/Archives/edgar/data/1487712/000155837019000845/0001558370-19-000845.txt
2019,1,AIRGAIN INC,3663,10-K,1272842,https://www.sec.gov/Archives/edgar/data/1272842/0001564590-19-008047-index.htm,https://www.sec.gov/Archives/edgar/data/1272842/000156459019008047/0001564590-19-008047.txt
2019,1,AIRXPANDERS INC,3842,10-K,1387156,https://www.sec.gov/Archives/edgar/data/1387156/0001437749-19-003510-index.htm,https://www.sec.gov/Archives/edgar/data/1387156/000143774919003510/0001437749-19-003510.txt
2019,1,AK STEEL HOLDING CORP,3312,10-K,918160,https://www.sec.gov/Archives/edgar/data/918160/0000918160-19-000041-index.htm,https://www.sec.gov/Archives/edgar/data/918160/000091816019000041/0000918160-19-000041.txt
2019,1,AKAMAI TECHNOLOGIES INC,7389,10-K,1086222,https://www.sec.gov/Archives/edgar/data/1086222/0001086222-19-000066-index.htm,https://www.sec.gov/Archives/edgar/data/1086222/000108622219000066/0001086222-19-000066.txt
2019,1,AKCEA THERAPEUTICS/qq/ INC.,2834,10-K,1662524,https://www.sec.gov/Archives/edgar/data/1662524/0001564590-19-005745-index.htm,https://www.sec.gov/Archives/edgar/data/1662524/000156459019005745/0001564590-19-005745.txt
2019,1,AKORN INC,2834,10-K,3116,https://www.sec.gov/Archives/edgar/data/3116/0001628280-19-002359-index.htm,https://www.sec.gov/Archives/edgar/data/3116/000162828019002359/0001628280-19-002359.txt
2019,1,ALABAMA POWER CO,4911,10-K,3153,https://www.sec.gov/Archives/edgar/data/3153/0000092122-19-000006-index.htm,https://www.sec.gov/Archives/edgar/data/3153/000009212219000006/0000092122-19-000006.txt
2019,1,ALAMO GROUP INC,3523,10-K,897077,https://www.sec.gov/Archives/edgar/data/897077/0000897077-19-000012-index.htm,https://www.sec.gov/Archives/edgar/data/897077/000089707719000012/0000897077-19-000012.txt
2019,1,ALASKA AIR GROUP/qq/ INC.,4512,10-K,766421,https://www.sec.gov/Archives/edgar/data/766421/0000766421-19-000008-index.htm,https://www.sec.gov/Archives/edgar/data/766421/000076642119000008/0000766421-19-000008.txt
2019,1,ALASKA COMMUNICATIONS SYSTEMS GROUP INC,4813,10-K,1089511,https://www.sec.gov/Archives/edgar/data/1089511/0001437749-19-004487-index.htm,https://www.sec.gov/Archives/edgar/data/1089511/000143774919004487/0001437749-19-004487.txt
2019,1,ALBANY INTERNATIONAL CORP /DE/,2221,10-K,819793,https://www.sec.gov/Archives/edgar/data/819793/0000891092-19-002857-index.htm,https://www.sec.gov/Archives/edgar/data/819793/000089109219002857/0000891092-19-002857.txt
2019,1,ALBEMARLE CORP,2821,10-K,915913,https://www.sec.gov/Archives/edgar/data/915913/0000915913-19-000021-index.htm,https://www.sec.gov/Archives/edgar/data/915913/000091591319000021/0000915913-19-000021.txt
2019,1,ALBIREO PHARMA/qq/ INC.,2834,10-K,1322505,https://www.sec.gov/Archives/edgar/data/1322505/0001558370-19-001601-index.htm,https://www.sec.gov/Archives/edgar/data/1322505/000155837019001601/0001558370-19-001601.txt
2019,1,ALDER BIOPHARMACEUTICALS INC,2834,10-K,1423824,https://www.sec.gov/Archives/edgar/data/1423824/0001564590-19-004084-index.htm,https://www.sec.gov/Archives/edgar/data/1423824/000156459019004084/0001564590-19-004084.txt
2019,1,ALEXANDERS INC,6798,10-K,3499,https://www.sec.gov/Archives/edgar/data/3499/0000003499-19-000004-index.htm,https://www.sec.gov/Archives/edgar/data/3499/000000349919000004/0000003499-19-000004.txt
2019,1,ALEXANDRIA REAL ESTATE EQUITIES INC,6798,10-K,1035443,https://www.sec.gov/Archives/edgar/data/1035443/0001035443-19-000041-index.htm,https://www.sec.gov/Archives/edgar/data/1035443/000103544319000041/0001035443-19-000041.txt
2019,1,ALEXION PHARMACEUTICALS/qq/ INC.,2834,10-K,899866,https://www.sec.gov/Archives/edgar/data/899866/0000899866-19-000010-index.htm,https://www.sec.gov/Archives/edgar/data/899866/000089986619000010/0000899866-19-000010.txt
2019,1,ALIGN TECHNOLOGY INC,3842,10-K,1097149,https://www.sec.gov/Archives/edgar/data/1097149/0001097149-19-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1097149/000109714919000009/0001097149-19-000009.txt
2019,1,ALIMERA SCIENCES INC,2834,10-K,1267602,https://www.sec.gov/Archives/edgar/data/1267602/0001267602-19-000043-index.htm,https://www.sec.gov/Archives/edgar/data/1267602/000126760219000043/0001267602-19-000043.txt
2019,1,ALL FOR ONE MEDIA CORP.,7900,10-K,1286459,https://www.sec.gov/Archives/edgar/data/1286459/0001477932-19-000148-index.htm,https://www.sec.gov/Archives/edgar/data/1286459/000147793219000148/0001477932-19-000148.txt
2019,1,ALLEGHANY CORP /DE,6331,10-K,775368,https://www.sec.gov/Archives/edgar/data/775368/0001193125-19-045528-index.htm,https://www.sec.gov/Archives/edgar/data/775368/000119312519045528/0001193125-19-045528.txt
2019,1,ALLEGHENY TECHNOLOGIES INC,3317,10-K,1018963,https://www.sec.gov/Archives/edgar/data/1018963/0001018963-19-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1018963/000101896319000007/0001018963-19-000007.txt
2019,1,ALLETE INC,4931,10-K,66756,https://www.sec.gov/Archives/edgar/data/66756/0000066756-19-000023-index.htm,https://www.sec.gov/Archives/edgar/data/66756/000006675619000023/0000066756-19-000023.txt
2019,1,ALLIANCE DATA SYSTEMS CORP,7389,10-K,1101215,https://www.sec.gov/Archives/edgar/data/1101215/0001101215-19-000048-index.htm,https://www.sec.gov/Archives/edgar/data/1101215/000110121519000048/0001101215-19-000048.txt
2019,1,ALLIANCE RESOURCE PARTNERS LP,1221,10-K,1086600,https://www.sec.gov/Archives/edgar/data/1086600/0001558370-19-000892-index.htm,https://www.sec.gov/Archives/edgar/data/1086600/000155837019000892/0001558370-19-000892.txt
2019,1,ALLIANCEBERNSTEIN HOLDING L.P.,6282,10-K,825313,https://www.sec.gov/Archives/edgar/data/825313/0000825313-19-000006-index.htm,https://www.sec.gov/Archives/edgar/data/825313/000082531319000006/0000825313-19-000006.txt
2019,1,ALLIANCEBERNSTEIN L.P.,6282,10-K,1109448,https://www.sec.gov/Archives/edgar/data/1109448/0001109448-19-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1109448/000110944819000006/0001109448-19-000006.txt
2019,1,ALLIANT ENERGY CORP,4931,10-K,352541,https://www.sec.gov/Archives/edgar/data/352541/0000352541-19-000013-index.htm,https://www.sec.gov/Archives/edgar/data/52485/000035254119000013/0000352541-19-000013.txt
2019,1,ALLIED MOTION TECHNOLOGIES INC,3825,10-K,46129,https://www.sec.gov/Archives/edgar/data/46129/0001104659-19-014558-index.htm,https://www.sec.gov/Archives/edgar/data/46129/000110465919014558/0001104659-19-014558.txt
2019,1,ALLSCRIPTS HEALTHCARE SOLUTIONS/qq/ INC.,7373,10-K,1124804,https://www.sec.gov/Archives/edgar/data/1124804/0001564590-19-003905-index.htm,https://www.sec.gov/Archives/edgar/data/1124804/000156459019003905/0001564590-19-003905.txt
2019,1,ALLSTATE CORP,6331,10-K,899051,https://www.sec.gov/Archives/edgar/data/899051/0000899051-19-000007-index.htm,https://www.sec.gov/Archives/edgar/data/899051/000089905119000007/0000899051-19-000007.txt
2019,1,ALLSTATE LIFE INSURANCE CO,6311,10-K,352736,https://www.sec.gov/Archives/edgar/data/352736/0000352736-19-000003-index.htm,https://www.sec.gov/Archives/edgar/data/352736/000035273619000003/0000352736-19-000003.txt
2019,1,ALNYLAM PHARMACEUTICALS/qq/ INC.,2834,10-K,1178670,https://www.sec.gov/Archives/edgar/data/1178670/0001564590-19-003022-index.htm,https://www.sec.gov/Archives/edgar/data/1178670/000156459019003022/0001564590-19-003022.txt
2019,1,ALPHA PRO TECH LTD,3842,10-K,884269,https://www.sec.gov/Archives/edgar/data/884269/0001437749-19-004169-index.htm,https://www.sec.gov/Archives/edgar/data/884269/000143774919004169/0001437749-19-004169.txt
2019,1,ALPINE IMMUNE SCIENCES/qq/ INC.,2834,10-K,1626199,https://www.sec.gov/Archives/edgar/data/1626199/0001626199-19-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1626199/000162619919000010/0001626199-19-000010.txt
2019,1,ALR TECHNOLOGIES INC.,3669,10-K,1087022,https://www.sec.gov/Archives/edgar/data/1087022/0001721868-19-000156-index.htm,https://www.sec.gov/Archives/edgar/data/1087022/000172186819000156/0001721868-19-000156.txt
2019,1,ALTITUDE INTERNATIONAL/qq/ INC,7363,10-K,1664127,https://www.sec.gov/Archives/edgar/data/1664127/0001185185-19-000455-index.htm,https://www.sec.gov/Archives/edgar/data/1664127/000118518519000455/0001185185-19-000455.txt
2019,1,ALTRIA GROUP/qq/ INC.,2111,10-K,764180,https://www.sec.gov/Archives/edgar/data/764180/0000764180-19-000023-index.htm,https://www.sec.gov/Archives/edgar/data/764180/000076418019000023/0000764180-19-000023.txt
2019,1,AMAG PHARMACEUTICALS INC.,2834,10-K,792977,https://www.sec.gov/Archives/edgar/data/792977/0000792977-19-000036-index.htm,https://www.sec.gov/Archives/edgar/data/792977/000079297719000036/0000792977-19-000036.txt
2019,1,AMARIN CORP PLC\UK,2834,10-K,897448,https://www.sec.gov/Archives/edgar/data/897448/0001564590-19-004655-index.htm,https://www.sec.gov/Archives/edgar/data/897448/000156459019004655/0001564590-19-004655.txt
2019,1,AMAZON COM INC,5961,10-K,1018724,https://www.sec.gov/Archives/edgar/data/1018724/0001018724-19-000004-index.htm,https://www.sec.gov/Archives/edgar/data/1018724/000101872419000004/0001018724-19-000004.txt
2019,1,AMBAC FINANCIAL GROUP INC,6351,10-K,874501,https://www.sec.gov/Archives/edgar/data/874501/0000874501-19-000023-index.htm,https://www.sec.gov/Archives/edgar/data/874501/000087450119000023/0000874501-19-000023.txt
2019,1,AMBARELLA INC,3674,10-K,1280263,https://www.sec.gov/Archives/edgar/data/1280263/0001564590-19-010114-index.htm,https://www.sec.gov/Archives/edgar/data/1280263/000156459019010114/0001564590-19-010114.txt
2019,1,AMBASE CORP,6512,10-K,20639,https://www.sec.gov/Archives/edgar/data/20639/0001140361-19-005745-index.htm,https://www.sec.gov/Archives/edgar/data/20639/000114036119005745/0001140361-19-005745.txt
2019,1,AMC ENTERTAINMENT HOLDINGS/qq/ INC.,7830,10-K,1411579,https://www.sec.gov/Archives/edgar/data/1411579/0001411579-19-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1411579/000141157919000013/0001411579-19-000013.txt
