Year of the report,Quarter of the report,Company Name,Standard Industrial Classification Code,Type of Report,Central Index Key,Report Page,Report as Text
1998,1,AFG INVESTMENT TRUST C,7359,10-K,879496,https://www.sec.gov/Archives/edgar/data/879496/0001047469-98-012977-index.htm,https://www.sec.gov/Archives/edgar/data/879496/0001047469-98-012977.txt
1998,1,AFG INVESTMENT TRUST D,7359,10-K,879497,https://www.sec.gov/Archives/edgar/data/879497/0001047469-98-013209-index.htm,https://www.sec.gov/Archives/edgar/data/879497/0001047469-98-013209.txt
1998,1,AFLAC INC,6321,10-K,4977,https://www.sec.gov/Archives/edgar/data/4977/0000004977-98-000006-index.htm,https://www.sec.gov/Archives/edgar/data/4977/0000004977-98-000006.txt
1998,1,AFTERMARKET TECHNOLOGY CORP,3714,10-K,933405,https://www.sec.gov/Archives/edgar/data/933405/0001047469-98-011493-index.htm,https://www.sec.gov/Archives/edgar/data/933405/0001047469-98-011493.txt
1998,1,AGCO CORP /DE,3523,10-K,880266,https://www.sec.gov/Archives/edgar/data/880266/0000950144-98-003728-index.htm,https://www.sec.gov/Archives/edgar/data/880266/0000950144-98-003728.txt
1998,1,AGREE REALTY CORP,6798,10-K,917251,https://www.sec.gov/Archives/edgar/data/917251/0000889697-98-000126-index.htm,https://www.sec.gov/Archives/edgar/data/917251/0000889697-98-000126.txt
1998,1,AHL SERVICES INC,7389,10-K,1030740,https://www.sec.gov/Archives/edgar/data/1030740/0000950144-98-003787-index.htm,https://www.sec.gov/Archives/edgar/data/1030740/0000950144-98-003787.txt
1998,1,AIR & WATER TECHNOLOGIES CORP,8711,10-K,823556,https://www.sec.gov/Archives/edgar/data/823556/0000940180-98-000090-index.htm,https://www.sec.gov/Archives/edgar/data/823556/0000940180-98-000090.txt
1998,1,AIR EXPRESS INTERNATIONAL CORP /DE/,4731,10-K,700674,https://www.sec.gov/Archives/edgar/data/700674/0000700674-98-000009-index.htm,https://www.sec.gov/Archives/edgar/data/700674/0000700674-98-000009.txt
1998,1,AIR METHODS CORP,4522,10-K,816159,https://www.sec.gov/Archives/edgar/data/816159/0000932384-98-000091-index.htm,https://www.sec.gov/Archives/edgar/data/816159/0000932384-98-000091.txt
1998,1,AIRCRAFT INCOME PARTNERS L P,7359,10-K,826156,https://www.sec.gov/Archives/edgar/data/826156/0000914317-98-000198-index.htm,https://www.sec.gov/Archives/edgar/data/826156/0000914317-98-000198.txt
1998,1,AIRFUND II INTERNATIONAL LIMITED PARTNERSHIP,7359,10-K,853937,https://www.sec.gov/Archives/edgar/data/853937/0001047469-98-013107-index.htm,https://www.sec.gov/Archives/edgar/data/853937/0001047469-98-013107.txt
1998,1,AIRFUND INTERNATIONAL LIMITED PARTNERSHIP,7359,10-K,842184,https://www.sec.gov/Archives/edgar/data/842184/0001047469-98-013114-index.htm,https://www.sec.gov/Archives/edgar/data/842184/0001047469-98-013114.txt
1998,1,AIRLEASE LTD,6172,10-K,799033,https://www.sec.gov/Archives/edgar/data/799033/0000950149-98-000508-index.htm,https://www.sec.gov/Archives/edgar/data/799033/0000950149-98-000508.txt
1998,1,AIRTOUCH COMMUNICATIONS INC,4812,10-K,904255,https://www.sec.gov/Archives/edgar/data/904255/0000950149-98-000477-index.htm,https://www.sec.gov/Archives/edgar/data/904255/0000950149-98-000477.txt
1998,1,AIRTRAN HOLDINGS INC,4512,10-K,948846,https://www.sec.gov/Archives/edgar/data/948846/0000931763-98-000779-index.htm,https://www.sec.gov/Archives/edgar/data/948846/0000931763-98-000779.txt
1998,1,AJAY SPORTS INC,3949,10-K,854858,https://www.sec.gov/Archives/edgar/data/854858/0000854858-98-000004-index.htm,https://www.sec.gov/Archives/edgar/data/854858/0000854858-98-000004.txt
1998,1,AK STEEL HOLDING CORP,3312,10-K,918160,https://www.sec.gov/Archives/edgar/data/918160/0000950130-98-000295-index.htm,https://www.sec.gov/Archives/edgar/data/918160/0000950130-98-000295.txt
1998,1,AKORN INC,2834,10-K,3116,https://www.sec.gov/Archives/edgar/data/3116/0000950131-98-002178-index.htm,https://www.sec.gov/Archives/edgar/data/3116/0000950131-98-002178.txt
1998,1,AKSYS LTD,3841,10-K,902600,https://www.sec.gov/Archives/edgar/data/902600/0000950131-98-002170-index.htm,https://www.sec.gov/Archives/edgar/data/902600/0000950131-98-002170.txt
1998,1,ALABAMA NATIONAL BANCORPORATION,6022,10-K,926966,https://www.sec.gov/Archives/edgar/data/926966/0000931763-98-000817-index.htm,https://www.sec.gov/Archives/edgar/data/926966/0000931763-98-000817.txt
1998,1,ALABAMA POWER CO,4911,10-K,3153,https://www.sec.gov/Archives/edgar/data/3153/0000092122-98-000058-index.htm,https://www.sec.gov/Archives/edgar/data/3153/0000092122-98-000058.txt
1998,1,ALAMO GROUP INC,3523,10-K,897077,https://www.sec.gov/Archives/edgar/data/897077/0000890566-98-000548-index.htm,https://www.sec.gov/Archives/edgar/data/897077/0000890566-98-000548.txt
1998,1,ALARIS MEDICAL INC,3841,10-K,817161,https://www.sec.gov/Archives/edgar/data/817161/0001047469-98-012934-index.htm,https://www.sec.gov/Archives/edgar/data/817161/0001047469-98-012934.txt
1998,1,ALARIS MEDICAL SYSTEMS INC,3841,10-K,1029069,https://www.sec.gov/Archives/edgar/data/1029069/0001047469-98-012924-index.htm,https://www.sec.gov/Archives/edgar/data/1029069/0001047469-98-012924.txt
1998,1,ALARMGUARD HOLDINGS INC,5900,10-K,319250,https://www.sec.gov/Archives/edgar/data/319250/0001042645-98-000038-index.htm,https://www.sec.gov/Archives/edgar/data/319250/0001042645-98-000038.txt
1998,1,ALASKA AIR GROUP INC,4512,10-K,766421,https://www.sec.gov/Archives/edgar/data/766421/0000766421-98-000001-index.htm,https://www.sec.gov/Archives/edgar/data/766421/0000766421-98-000001.txt
1998,1,ALASKA FINANCIAL SERVICES INC,7320,10-K,1029305,https://www.sec.gov/Archives/edgar/data/1029305/0000950127-98-000156-index.htm,https://www.sec.gov/Archives/edgar/data/76741/0000950127-98-000156.txt
1998,1,ALBA WALDENSIAN INC,2250,10-K,3292,https://www.sec.gov/Archives/edgar/data/3292/0000950168-98-000964-index.htm,https://www.sec.gov/Archives/edgar/data/3292/0000950168-98-000964.txt
1998,1,ALBANK FINANCIAL CORP,6035,10-K,882293,https://www.sec.gov/Archives/edgar/data/882293/0000906197-98-000027-index.htm,https://www.sec.gov/Archives/edgar/data/882293/0000906197-98-000027.txt
1998,1,ALBANY INTERNATIONAL CORP /DE/,2221,10-K,819793,https://www.sec.gov/Archives/edgar/data/819793/0001047469-98-009823-index.htm,https://www.sec.gov/Archives/edgar/data/819793/0001047469-98-009823.txt
1998,1,ALBEMARLE CORP,2821,10-K,915913,https://www.sec.gov/Archives/edgar/data/915913/0000915913-98-000004-index.htm,https://www.sec.gov/Archives/edgar/data/915913/0000915913-98-000004.txt
1998,1,ALDILA INC,3949,10-K,902272,https://www.sec.gov/Archives/edgar/data/902272/0001047469-98-012687-index.htm,https://www.sec.gov/Archives/edgar/data/902272/0001047469-98-012687.txt
1998,1,ALEXANDER & BALDWIN INC,4400,10-K,3453,https://www.sec.gov/Archives/edgar/data/3453/0000003453-98-000009-index.htm,https://www.sec.gov/Archives/edgar/data/3453/0000003453-98-000009.txt
1998,1,ALEXANDERS J CORP,5812,10-K,103884,https://www.sec.gov/Archives/edgar/data/103884/0000950144-98-003618-index.htm,https://www.sec.gov/Archives/edgar/data/103884/0000950144-98-003618.txt
1998,1,ALEXANDRIA REAL ESTATE EQUITIES INC,6798,10-K,1035443,https://www.sec.gov/Archives/edgar/data/1035443/0001047469-98-013095-index.htm,https://www.sec.gov/Archives/edgar/data/1035443/0001047469-98-013095.txt
1998,1,ALFA CORP,6331,10-K,743532,https://www.sec.gov/Archives/edgar/data/743532/0000931763-98-000837-index.htm,https://www.sec.gov/Archives/edgar/data/743532/0000931763-98-000837.txt
1998,1,ALL AMERICAN SEMICONDUCTOR INC,5065,10-K,818074,https://www.sec.gov/Archives/edgar/data/818074/0001019056-98-000159-index.htm,https://www.sec.gov/Archives/edgar/data/818074/0001019056-98-000159.txt
1998,1,ALLCITY INSURANCE CO /NY/,6331,10-K,3642,https://www.sec.gov/Archives/edgar/data/3642/0000003642-98-000004-index.htm,https://www.sec.gov/Archives/edgar/data/3642/0000003642-98-000004.txt
1998,1,ALLEGHANY CORP /DE,6361,10-K,775368,https://www.sec.gov/Archives/edgar/data/775368/0000950123-98-002694-index.htm,https://www.sec.gov/Archives/edgar/data/775368/0000950123-98-002694.txt
1998,1,ALLEGHENY & WESTERN RAILWAY CO,6519,10-K,3650,https://www.sec.gov/Archives/edgar/data/3650/0000003650-98-000004-index.htm,https://www.sec.gov/Archives/edgar/data/3650/0000003650-98-000004.txt
1998,1,ALLEN ORGAN CO,3931,10-K,3753,https://www.sec.gov/Archives/edgar/data/3753/0000003753-98-000003-index.htm,https://www.sec.gov/Archives/edgar/data/3753/0000003753-98-000003.txt
1998,1,ALLERGAN INC,2834,10-K,850693,https://www.sec.gov/Archives/edgar/data/850693/0000892569-98-000682-index.htm,https://www.sec.gov/Archives/edgar/data/850693/0000892569-98-000682.txt
1998,1,ALLIANCE BANCORP OF NEW ENGLAND INC,6036,10-K,1046002,https://www.sec.gov/Archives/edgar/data/1046002/0000950116-98-000667-index.htm,https://www.sec.gov/Archives/edgar/data/1046002/0000950116-98-000667.txt
1998,1,ALLIANCE CAPITAL MANAGEMENT LP,6282,10-K,825313,https://www.sec.gov/Archives/edgar/data/825313/0001047469-98-012547-index.htm,https://www.sec.gov/Archives/edgar/data/825313/0001047469-98-012547.txt
1998,1,ALLIED BOND & COLLECTION AGENCY INC,7320,10-K,1058618,https://www.sec.gov/Archives/edgar/data/1058618/0000950127-98-000156-index.htm,https://www.sec.gov/Archives/edgar/data/76741/0000950127-98-000156.txt
1998,1,ALLIED CAPITAL CORP,0000,10-K,3906,https://www.sec.gov/Archives/edgar/data/3906/0000950133-98-000966-index.htm,https://www.sec.gov/Archives/edgar/data/3906/0000950133-98-000966.txt
1998,1,ALLIED GROUP INC,6331,10-K,774624,https://www.sec.gov/Archives/edgar/data/774624/0000774624-98-000031-index.htm,https://www.sec.gov/Archives/edgar/data/774624/0000774624-98-000031.txt
1998,1,ALLIED HOLDINGS INC,4213,10-K,909950,https://www.sec.gov/Archives/edgar/data/909950/0000950144-98-003507-index.htm,https://www.sec.gov/Archives/edgar/data/909950/0000950144-98-003507.txt
1998,1,ALLIED LIFE FINANCIAL CORP,6311,10-K,912154,https://www.sec.gov/Archives/edgar/data/912154/0000912154-98-000029-index.htm,https://www.sec.gov/Archives/edgar/data/912154/0000912154-98-000029.txt
1998,1,ALLIED PRODUCTS CORP /DE/,3523,10-K,3941,https://www.sec.gov/Archives/edgar/data/3941/0000003941-98-000005-index.htm,https://www.sec.gov/Archives/edgar/data/3941/0000003941-98-000005.txt
1998,1,ALLIED RESEARCH CORP,3480,10-K,3952,https://www.sec.gov/Archives/edgar/data/3952/0000950169-98-000361-index.htm,https://www.sec.gov/Archives/edgar/data/3952/0000950169-98-000361.txt
1998,1,ALLIED WASTE INDUSTRIES INC,4953,10-K,848865,https://www.sec.gov/Archives/edgar/data/848865/0000848865-98-000004-index.htm,https://www.sec.gov/Archives/edgar/data/848865/0000848865-98-000004.txt
1998,1,ALLIEDSIGNAL INC,3714,10-K,773840,https://www.sec.gov/Archives/edgar/data/773840/0000950117-98-000419-index.htm,https://www.sec.gov/Archives/edgar/data/773840/0000950117-98-000419.txt
1998,1,ALLMERICA FINANCIAL CORP,6331,10-K,944695,https://www.sec.gov/Archives/edgar/data/944695/0000927016-98-001218-index.htm,https://www.sec.gov/Archives/edgar/data/944695/0000927016-98-001218.txt
1998,1,ALLSTAR INNS INC /DE/,7011,10-K,810992,https://www.sec.gov/Archives/edgar/data/810992/0000891092-98-000107-index.htm,https://www.sec.gov/Archives/edgar/data/810992/0000891092-98-000107.txt
1998,1,ALLSTATE CORP,6331,10-K,899051,https://www.sec.gov/Archives/edgar/data/899051/0000899051-98-000014-index.htm,https://www.sec.gov/Archives/edgar/data/899051/0000899051-98-000014.txt
1998,1,ALLSTATE LIFE INSURANCE CO OF NEW YORK,6311,10-K,839759,https://www.sec.gov/Archives/edgar/data/839759/0000945094-98-000042-index.htm,https://www.sec.gov/Archives/edgar/data/839759/0000945094-98-000042.txt
