Year of the report,Quarter of the report,Company Name,Standard Industrial Classification Code,Type of Report,Central Index Key,Report Page,Report as Text
1997,1,ABT BUILDING PRODUCTS CORP,2400,10-K,902476,https://www.sec.gov/Archives/edgar/data/902476/0000950130-97-001198-index.htm,https://www.sec.gov/Archives/edgar/data/902476/0000950130-97-001198.txt
1997,1,ACC CONSUMER FINANCE CORP,6153,10-K,1002760,https://www.sec.gov/Archives/edgar/data/1002760/0000936392-97-000421-index.htm,https://www.sec.gov/Archives/edgar/data/1002760/0000936392-97-000421.txt
1997,1,ACC CORP,4813,10-K,783233,https://www.sec.gov/Archives/edgar/data/783233/0000783233-97-000004-index.htm,https://www.sec.gov/Archives/edgar/data/783233/0000783233-97-000004.txt
1997,1,ACCEL INTERNATIONAL CORP,6311,10-K,1985,https://www.sec.gov/Archives/edgar/data/1985/0000001985-97-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1985/0000001985-97-000005.txt
1997,1,ACCENT COLOR SCIENCES INC,3577,10-K,921898,https://www.sec.gov/Archives/edgar/data/921898/0000921898-97-000015-index.htm,https://www.sec.gov/Archives/edgar/data/921898/0000921898-97-000015.txt
1997,1,ACCENT SOFTWARE INTERNATIONAL LTD,7372,10-K,945321,https://www.sec.gov/Archives/edgar/data/945321/0000909518-97-000193-index.htm,https://www.sec.gov/Archives/edgar/data/945321/0000909518-97-000193.txt
1997,1,ACCEPTANCE INSURANCE COMPANIES INC,6331,10-K,74783,https://www.sec.gov/Archives/edgar/data/74783/0000074783-97-000005-index.htm,https://www.sec.gov/Archives/edgar/data/74783/0000074783-97-000005.txt
1997,1,ACCESS FINANCIAL MORTGAGE LOAN TRUST 1996-1,6189,10-K,1008617,https://www.sec.gov/Archives/edgar/data/1008617/0001034225-97-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1008617/0001034225-97-000006.txt
1997,1,ACCESS FINANCIAL MORTGAGE LOAN TRUST SERIES 1996-02,0000,10-K,1036475,https://www.sec.gov/Archives/edgar/data/1036475/0001011663-97-000016-index.htm,https://www.sec.gov/Archives/edgar/data/1036475/0001011663-97-000016.txt
1997,1,ACCESS FINANCIAL MORTGAGE LOAN TRUST SERIES 1996-03,0000,10-K,1036476,https://www.sec.gov/Archives/edgar/data/1036476/0001011663-97-000015-index.htm,https://www.sec.gov/Archives/edgar/data/1036476/0001011663-97-000015.txt
1997,1,ACCESS PHARMACEUTICALS INC,2834,10-K,318306,https://www.sec.gov/Archives/edgar/data/318306/0000318306-97-000003-index.htm,https://www.sec.gov/Archives/edgar/data/318306/0000318306-97-000003.txt
1997,1,ACCREDITED HOME LENDERS INC,6798,10-K,1017017,https://www.sec.gov/Archives/edgar/data/1017017/0001017017-97-000003-index.htm,https://www.sec.gov/Archives/edgar/data/1017017/0001017017-97-000003.txt
1997,1,ACCUSTAFF INC,7363,10-K,924646,https://www.sec.gov/Archives/edgar/data/924646/0000931763-97-000446-index.htm,https://www.sec.gov/Archives/edgar/data/924646/0000931763-97-000446.txt
1997,1,ACKERLEY COMMUNICATIONS INC,7310,10-K,319120,https://www.sec.gov/Archives/edgar/data/319120/0000912057-97-011280-index.htm,https://www.sec.gov/Archives/edgar/data/319120/0000912057-97-011280.txt
1997,1,ACMAT CORP,6351,10-K,2062,https://www.sec.gov/Archives/edgar/data/2062/0000914039-97-000115-index.htm,https://www.sec.gov/Archives/edgar/data/2062/0000914039-97-000115.txt
1997,1,ACME UNITED CORP,3420,10-K,2098,https://www.sec.gov/Archives/edgar/data/2098/0001026608-97-000026-index.htm,https://www.sec.gov/Archives/edgar/data/2098/0001026608-97-000026.txt
1997,1,ACT MANUFACTURING INC,3672,10-K,937971,https://www.sec.gov/Archives/edgar/data/937971/0000927016-97-000961-index.htm,https://www.sec.gov/Archives/edgar/data/937971/0000927016-97-000961.txt
1997,1,ACTEL CORP,3672,10-K,907687,https://www.sec.gov/Archives/edgar/data/907687/0000907687-97-000003-index.htm,https://www.sec.gov/Archives/edgar/data/907687/0000907687-97-000003.txt
1997,1,ACTV INC /DE/,3663,10-K,854152,https://www.sec.gov/Archives/edgar/data/854152/0000950146-97-000477-index.htm,https://www.sec.gov/Archives/edgar/data/854152/0000950146-97-000477.txt
1997,1,ACUSON CORP,3845,10-K,717014,https://www.sec.gov/Archives/edgar/data/717014/0001012870-97-000606-index.htm,https://www.sec.gov/Archives/edgar/data/717014/0001012870-97-000606.txt
1997,1,ACX TECHNOLOGIES INC,2650,10-K,892793,https://www.sec.gov/Archives/edgar/data/892793/0000892793-97-000015-index.htm,https://www.sec.gov/Archives/edgar/data/892793/0000892793-97-000015.txt
1997,1,ADAPTIVE SOLUTIONS INC,3576,10-K,873952,https://www.sec.gov/Archives/edgar/data/873952/0000912057-97-010718-index.htm,https://www.sec.gov/Archives/edgar/data/873952/0000912057-97-010718.txt
1997,1,ADC TELECOMMUNICATIONS INC,3661,10-K,61478,https://www.sec.gov/Archives/edgar/data/61478/0000912057-97-000580-index.htm,https://www.sec.gov/Archives/edgar/data/61478/0000912057-97-000580.txt
1997,1,ADFLEX SOLUTIONS INC,3678,10-K,925743,https://www.sec.gov/Archives/edgar/data/925743/0000950153-97-000273-index.htm,https://www.sec.gov/Archives/edgar/data/925743/0000950153-97-000273.txt
1997,1,ADOBE SYSTEMS INC,7372,10-K,796343,https://www.sec.gov/Archives/edgar/data/796343/0000912057-97-006476-index.htm,https://www.sec.gov/Archives/edgar/data/796343/0000912057-97-006476.txt
1997,1,ADT LIMITED,7380,10-K,833444,https://www.sec.gov/Archives/edgar/data/833444/0000950103-97-000187-index.htm,https://www.sec.gov/Archives/edgar/data/833444/0000950103-97-000187.txt
1997,1,ADTRAN INC,3661,10-K,926282,https://www.sec.gov/Archives/edgar/data/926282/0000931763-97-000434-index.htm,https://www.sec.gov/Archives/edgar/data/926282/0000931763-97-000434.txt
1997,1,ADVANCED HEALTH CORP,8090,10-K,1002628,https://www.sec.gov/Archives/edgar/data/1002628/0001005150-97-000221-index.htm,https://www.sec.gov/Archives/edgar/data/1002628/0001005150-97-000221.txt
1997,1,ADVANCED MAMMOGRAPHY SYSTEMS INC,3845,10-K,893964,https://www.sec.gov/Archives/edgar/data/893964/0000950120-97-000011-index.htm,https://www.sec.gov/Archives/edgar/data/893964/0000950120-97-000011.txt
1997,1,ADVANCED MICRO DEVICES INC,3674,10-K,2488,https://www.sec.gov/Archives/edgar/data/2488/0001012870-97-000533-index.htm,https://www.sec.gov/Archives/edgar/data/2488/0001012870-97-000533.txt
1997,1,ADVANCED NMR SYSTEMS INC,3845,10-K,722567,https://www.sec.gov/Archives/edgar/data/722567/0000950120-97-000010-index.htm,https://www.sec.gov/Archives/edgar/data/722567/0000950120-97-000010.txt
1997,1,ADVANCED POLYMER SYSTEMS INC /DE/,2821,10-K,818033,https://www.sec.gov/Archives/edgar/data/818033/0000950005-97-000357-index.htm,https://www.sec.gov/Archives/edgar/data/818033/0000950005-97-000357.txt
1997,1,ADVANCED RADIO TELECOM CORP,4841,10-K,1010286,https://www.sec.gov/Archives/edgar/data/1010286/0000927016-97-000971-index.htm,https://www.sec.gov/Archives/edgar/data/1010286/0000927016-97-000971.txt
1997,1,ADVANCED TECHNOLOGY LABORATORIES INC,3845,10-K,806086,https://www.sec.gov/Archives/edgar/data/806086/0000898430-97-001245-index.htm,https://www.sec.gov/Archives/edgar/data/806086/0000898430-97-001245.txt
1997,1,ADVANCED TECHNOLOGY MATERIALS INC /DE/,3569,10-K,912841,https://www.sec.gov/Archives/edgar/data/912841/0000912841-97-000001-index.htm,https://www.sec.gov/Archives/edgar/data/912841/0000912841-97-000001.txt
1997,1,ADVANCED TISSUE SCIENCES INC,2836,10-K,829549,https://www.sec.gov/Archives/edgar/data/829549/0000829549-97-000005-index.htm,https://www.sec.gov/Archives/edgar/data/829549/0000829549-97-000005.txt
1997,1,ADVANTA CORP,6141,10-K,96638,https://www.sec.gov/Archives/edgar/data/96638/0000893220-97-000611-index.htm,https://www.sec.gov/Archives/edgar/data/96638/0000893220-97-000611.txt
1997,1,ADVANTA CREDIT CARD MASTER TRUST II,6189,10-K,924992,https://www.sec.gov/Archives/edgar/data/924992/0000950115-97-000470-index.htm,https://www.sec.gov/Archives/edgar/data/924992/0000950115-97-000470.txt
1997,1,ADVANTA NATIONAL BANK USA /PA/,6153,10-K,822399,https://www.sec.gov/Archives/edgar/data/822399/0000950115-97-000469-index.htm,https://www.sec.gov/Archives/edgar/data/822399/0000950115-97-000469.txt
1997,1,ADVEN INC,6770,10-K,802206,https://www.sec.gov/Archives/edgar/data/802206/0000802206-97-000011-index.htm,https://www.sec.gov/Archives/edgar/data/802206/0000802206-97-000011.txt
1997,1,AEROSPACE CREDITORS LIQUIDATING TRUST,3728,10-K,908258,https://www.sec.gov/Archives/edgar/data/908258/0000950133-97-000997-index.htm,https://www.sec.gov/Archives/edgar/data/908258/0000950133-97-000997.txt
1997,1,AES CHINA GENERATING CO LTD,4991,10-K,916792,https://www.sec.gov/Archives/edgar/data/916792/0000893838-97-000017-index.htm,https://www.sec.gov/Archives/edgar/data/916792/0000893838-97-000017.txt
1997,1,AES CORPORATION,4991,10-K,874761,https://www.sec.gov/Archives/edgar/data/874761/0001005150-97-000210-index.htm,https://www.sec.gov/Archives/edgar/data/874761/0001005150-97-000210.txt
1997,1,AETNA INC,6324,10-K,1013761,https://www.sec.gov/Archives/edgar/data/1013761/0001013761-97-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1013761/0001013761-97-000007.txt
1997,1,AETNA REAL ESTATE ASSOCIATES L P,6500,10-K,785860,https://www.sec.gov/Archives/edgar/data/785860/0000928790-97-000054-index.htm,https://www.sec.gov/Archives/edgar/data/785860/0000928790-97-000054.txt
1997,1,AETRIUM INC,3825,10-K,908598,https://www.sec.gov/Archives/edgar/data/908598/0000897101-97-000360-index.htm,https://www.sec.gov/Archives/edgar/data/908598/0000897101-97-000360.txt
1997,1,AFC CABLE SYSTEMS INC,3357,10-K,913360,https://www.sec.gov/Archives/edgar/data/913360/0000912057-97-010275-index.htm,https://www.sec.gov/Archives/edgar/data/913360/0000912057-97-010275.txt
1997,1,AFFINITY GROUP INC,7900,10-K,910560,https://www.sec.gov/Archives/edgar/data/910560/0000912057-97-011304-index.htm,https://www.sec.gov/Archives/edgar/data/910560/0000912057-97-011304.txt
1997,1,AFFINITY TECHNOLOGY GROUP INC,7373,10-K,1007508,https://www.sec.gov/Archives/edgar/data/1007508/0001007508-97-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1007508/0001007508-97-000009.txt
1997,1,AFG INVESTMENT TRUST A,7359,10-K,879494,https://www.sec.gov/Archives/edgar/data/879494/0000912057-97-011354-index.htm,https://www.sec.gov/Archives/edgar/data/879494/0000912057-97-011354.txt
1997,1,AFG INVESTMENT TRUST B,7359,10-K,879495,https://www.sec.gov/Archives/edgar/data/879495/0000912057-97-010751-index.htm,https://www.sec.gov/Archives/edgar/data/879495/0000912057-97-010751.txt
1997,1,AFG INVESTMENT TRUST C,7359,10-K,879496,https://www.sec.gov/Archives/edgar/data/879496/0000912057-97-011379-index.htm,https://www.sec.gov/Archives/edgar/data/879496/0000912057-97-011379.txt
1997,1,AFG INVESTMENT TRUST D,7359,10-K,879497,https://www.sec.gov/Archives/edgar/data/879497/0000912057-97-011433-index.htm,https://www.sec.gov/Archives/edgar/data/879497/0000912057-97-011433.txt
1997,1,AFLAC INC,6321,10-K,4977,https://www.sec.gov/Archives/edgar/data/4977/0000004977-97-000009-index.htm,https://www.sec.gov/Archives/edgar/data/4977/0000004977-97-000009.txt
1997,1,AFTERMARKET TECHNOLOGY CORP,3714,10-K,933405,https://www.sec.gov/Archives/edgar/data/933405/0000912057-97-008933-index.htm,https://www.sec.gov/Archives/edgar/data/933405/0000912057-97-008933.txt
1997,1,AG BAG INTERNATIONAL LTD,3089,10-K,842289,https://www.sec.gov/Archives/edgar/data/842289/0000949111-97-000013-index.htm,https://www.sec.gov/Archives/edgar/data/842289/0000949111-97-000013.txt
1997,1,AGCO CORP /DE,3523,10-K,880266,https://www.sec.gov/Archives/edgar/data/880266/0000950144-97-003175-index.htm,https://www.sec.gov/Archives/edgar/data/880266/0000950144-97-003175.txt
1997,1,AGREE REALTY CORP,6798,10-K,917251,https://www.sec.gov/Archives/edgar/data/917251/0000950009-97-000182-index.htm,https://www.sec.gov/Archives/edgar/data/917251/0000950009-97-000182.txt
1997,1,AIR & WATER TECHNOLOGIES CORP,8711,10-K,823556,https://www.sec.gov/Archives/edgar/data/823556/0000950103-97-000054-index.htm,https://www.sec.gov/Archives/edgar/data/823556/0000950103-97-000054.txt
1997,1,AIR EXPRESS INTERNATIONAL CORP /DE/,4731,10-K,700674,https://www.sec.gov/Archives/edgar/data/700674/0000700674-97-000003-index.htm,https://www.sec.gov/Archives/edgar/data/700674/0000700674-97-000003.txt
1997,1,AIR METHODS CORP,4522,10-K,816159,https://www.sec.gov/Archives/edgar/data/816159/0000932384-97-000075-index.htm,https://www.sec.gov/Archives/edgar/data/816159/0000932384-97-000075.txt
1997,1,AIRBORNE FREIGHT CORP /DE/,4513,10-K,3000,https://www.sec.gov/Archives/edgar/data/3000/0000003000-97-000003-index.htm,https://www.sec.gov/Archives/edgar/data/3000/0000003000-97-000003.txt
1997,1,AIRCOA HOTEL PARTNERS L P,7011,10-K,812591,https://www.sec.gov/Archives/edgar/data/812591/0000927356-97-000322-index.htm,https://www.sec.gov/Archives/edgar/data/812591/0000927356-97-000322.txt
1997,1,AIRCRAFT INCOME PARTNERS L P,7359,10-K,826156,https://www.sec.gov/Archives/edgar/data/826156/0000914317-97-000114-index.htm,https://www.sec.gov/Archives/edgar/data/826156/0000914317-97-000114.txt
1997,1,AIRFUND II INTERNATIONAL LIMITED PARTNERSHIP,7359,10-K,853937,https://www.sec.gov/Archives/edgar/data/853937/0000912057-97-011423-index.htm,https://www.sec.gov/Archives/edgar/data/853937/0000912057-97-011423.txt
1997,1,AIRFUND INTERNATIONAL LIMITED PARTNERSHIP,7359,10-K,842184,https://www.sec.gov/Archives/edgar/data/842184/0000950109-97-002693-index.htm,https://www.sec.gov/Archives/edgar/data/842184/0000950109-97-002693.txt
1997,1,AIRLEASE LTD,6172,10-K,799033,https://www.sec.gov/Archives/edgar/data/799033/0000950149-97-000681-index.htm,https://www.sec.gov/Archives/edgar/data/799033/0000950149-97-000681.txt
1997,1,AIRTOUCH COMMUNICATIONS INC,4812,10-K,904255,https://www.sec.gov/Archives/edgar/data/904255/0000950149-97-000577-index.htm,https://www.sec.gov/Archives/edgar/data/904255/0000950149-97-000577.txt
1997,1,AK STEEL HOLDING CORP,3312,10-K,918160,https://www.sec.gov/Archives/edgar/data/918160/0000950130-97-000418-index.htm,https://www.sec.gov/Archives/edgar/data/918160/0000950130-97-000418.txt
1997,1,AKORN INC,2834,10-K,3116,https://www.sec.gov/Archives/edgar/data/3116/0000906280-97-000048-index.htm,https://www.sec.gov/Archives/edgar/data/3116/0000906280-97-000048.txt
1997,1,AKSYS LTD,3841,10-K,902600,https://www.sec.gov/Archives/edgar/data/902600/0000950131-97-001542-index.htm,https://www.sec.gov/Archives/edgar/data/902600/0000950131-97-001542.txt
1997,1,ALABAMA NATIONAL BANCORPORATION,6022,10-K,926966,https://www.sec.gov/Archives/edgar/data/926966/0000950144-97-003104-index.htm,https://www.sec.gov/Archives/edgar/data/926966/0000950144-97-003104.txt
1997,1,ALAMO GROUP INC,3523,10-K,897077,https://www.sec.gov/Archives/edgar/data/897077/0000897077-97-000013-index.htm,https://www.sec.gov/Archives/edgar/data/897077/0000897077-97-000013.txt
1997,1,ALBA WALDENSIAN INC,2250,10-K,3292,https://www.sec.gov/Archives/edgar/data/3292/0000950168-97-000814-index.htm,https://www.sec.gov/Archives/edgar/data/3292/0000950168-97-000814.txt
1997,1,ALBANK FINANCIAL CORP,6035,10-K,882293,https://www.sec.gov/Archives/edgar/data/882293/0000906197-97-000012-index.htm,https://www.sec.gov/Archives/edgar/data/882293/0000906197-97-000012.txt
1997,1,ALBANY INTERNATIONAL CORP /DE/,2221,10-K,819793,https://www.sec.gov/Archives/edgar/data/819793/0000912057-97-008792-index.htm,https://www.sec.gov/Archives/edgar/data/819793/0000912057-97-008792.txt
1997,1,ALBEMARLE CORP,2821,10-K,915913,https://www.sec.gov/Archives/edgar/data/915913/0000916641-97-000256-index.htm,https://www.sec.gov/Archives/edgar/data/915913/0000916641-97-000256.txt
1997,1,ALDILA INC,3949,10-K,902272,https://www.sec.gov/Archives/edgar/data/902272/0000912057-97-011305-index.htm,https://www.sec.gov/Archives/edgar/data/902272/0000912057-97-011305.txt
1997,1,ALEXANDER & BALDWIN INC,4400,10-K,3453,https://www.sec.gov/Archives/edgar/data/3453/0000003453-97-000007-index.htm,https://www.sec.gov/Archives/edgar/data/3453/0000003453-97-000007.txt
1997,1,ALFA CORP,6331,10-K,743532,https://www.sec.gov/Archives/edgar/data/743532/0000950130-97-001453-index.htm,https://www.sec.gov/Archives/edgar/data/743532/0000950130-97-001453.txt
1997,1,ALGOS PHARMACEUTICAL CORP,2834,10-K,924862,https://www.sec.gov/Archives/edgar/data/924862/0000950117-97-000518-index.htm,https://www.sec.gov/Archives/edgar/data/924862/0000950117-97-000518.txt
1997,1,ALIANT COMMUNICATIONS CO,4813,10-K,59584,https://www.sec.gov/Archives/edgar/data/59584/0000059584-97-000004-index.htm,https://www.sec.gov/Archives/edgar/data/59584/0000059584-97-000004.txt
1997,1,ALIANT COMMUNICATIONS INC,4813,10-K,320446,https://www.sec.gov/Archives/edgar/data/320446/0000320446-97-000008-index.htm,https://www.sec.gov/Archives/edgar/data/320446/0000320446-97-000008.txt
1997,1,ALL AMERICAN COMMUNICATIONS INC,7812,10-K,783265,https://www.sec.gov/Archives/edgar/data/783265/0000950148-97-000693-index.htm,https://www.sec.gov/Archives/edgar/data/783265/0000950148-97-000693.txt
1997,1,ALLCITY INSURANCE CO /NY/,6331,10-K,3642,https://www.sec.gov/Archives/edgar/data/3642/0000003642-97-000001-index.htm,https://www.sec.gov/Archives/edgar/data/3642/0000003642-97-000001.txt
1997,1,ALLEGHANY CORP /DE,6361,10-K,775368,https://www.sec.gov/Archives/edgar/data/775368/0000950123-97-002333-index.htm,https://www.sec.gov/Archives/edgar/data/775368/0000950123-97-002333.txt
1997,1,ALLEGHENY TELEDYNE INC,3674,10-K,1018963,https://www.sec.gov/Archives/edgar/data/1018963/0000950128-97-000664-index.htm,https://www.sec.gov/Archives/edgar/data/1018963/0000950128-97-000664.txt
1997,1,ALLEGIANCE CORP,8093,10-K,1017799,https://www.sec.gov/Archives/edgar/data/1017799/0000950131-97-002110-index.htm,https://www.sec.gov/Archives/edgar/data/1017799/0000950131-97-002110.txt
1997,1,ALLEN ORGAN CO,3931,10-K,3753,https://www.sec.gov/Archives/edgar/data/3753/0000003753-97-000002-index.htm,https://www.sec.gov/Archives/edgar/data/3753/0000003753-97-000002.txt
1997,1,ALLERGAN INC,2834,10-K,850693,https://www.sec.gov/Archives/edgar/data/850693/0000892569-97-000796-index.htm,https://www.sec.gov/Archives/edgar/data/850693/0000892569-97-000796.txt
1997,1,ALLERGAN LIGAND RETINOID THERAPEUTICS INC,2834,10-K,934592,https://www.sec.gov/Archives/edgar/data/934592/0000892569-97-000825-index.htm,https://www.sec.gov/Archives/edgar/data/934592/0000892569-97-000825.txt
1997,1,ALLIANCE CAPITAL MANAGEMENT LP,6282,10-K,825313,https://www.sec.gov/Archives/edgar/data/825313/0000912057-97-010284-index.htm,https://www.sec.gov/Archives/edgar/data/825313/000091205797010284/0000912057-97-010284.txt
1997,1,ALLIANCE ENTERTAINMENT CORP,5099,10-K,885066,https://www.sec.gov/Archives/edgar/data/885066/0000885066-97-000003-index.htm,https://www.sec.gov/Archives/edgar/data/885066/0000885066-97-000003.txt
1997,1,ALLIANCE IMAGING INC /DE/,8071,10-K,817135,https://www.sec.gov/Archives/edgar/data/817135/0000912057-97-011409-index.htm,https://www.sec.gov/Archives/edgar/data/817135/0000912057-97-011409.txt
1997,1,ALLIED CAPITAL CORP,0000,10-K,3845,https://www.sec.gov/Archives/edgar/data/3845/0000950133-97-001065-index.htm,https://www.sec.gov/Archives/edgar/data/3845/0000950133-97-001065.txt
1997,1,ALLIED CAPITAL CORP II,0000,10-K,850426,https://www.sec.gov/Archives/edgar/data/850426/0000950133-97-001061-index.htm,https://www.sec.gov/Archives/edgar/data/850426/0000950133-97-001061.txt
1997,1,ALLIED CAPITAL LENDING CORP,0000,10-K,3906,https://www.sec.gov/Archives/edgar/data/3906/0000950133-97-001118-index.htm,https://www.sec.gov/Archives/edgar/data/3906/0000950133-97-001118.txt
1997,1,ALLIED GROUP INC,6331,10-K,774624,https://www.sec.gov/Archives/edgar/data/774624/0000774624-97-000033-index.htm,https://www.sec.gov/Archives/edgar/data/774624/0000774624-97-000033.txt
1997,1,ALLIED HOLDINGS INC,4213,10-K,909950,https://www.sec.gov/Archives/edgar/data/909950/0000950144-97-003003-index.htm,https://www.sec.gov/Archives/edgar/data/909950/0000950144-97-003003.txt
1997,1,ALLIED LIFE FINANCIAL CORP,6311,10-K,912154,https://www.sec.gov/Archives/edgar/data/912154/0000912154-97-000014-index.htm,https://www.sec.gov/Archives/edgar/data/912154/0000912154-97-000014.txt
1997,1,ALLIED RESEARCH CORP,3480,10-K,3952,https://www.sec.gov/Archives/edgar/data/3952/0000950169-97-000264-index.htm,https://www.sec.gov/Archives/edgar/data/3952/0000950169-97-000264.txt
1997,1,ALLIED WASTE INDUSTRIES INC,4953,10-K,848865,https://www.sec.gov/Archives/edgar/data/848865/0000950153-97-000296-index.htm,https://www.sec.gov/Archives/edgar/data/848865/0000950153-97-000296.txt
1997,1,ALLIN COMMUNICATIONS CORP,7389,10-K,1020391,https://www.sec.gov/Archives/edgar/data/1020391/0000950132-97-000254-index.htm,https://www.sec.gov/Archives/edgar/data/1020391/0000950132-97-000254.txt
1997,1,ALLMERICA FINANCIAL CORP,6331,10-K,944695,https://www.sec.gov/Archives/edgar/data/944695/0000927016-97-000864-index.htm,https://www.sec.gov/Archives/edgar/data/944695/0000927016-97-000864.txt
1997,1,ALLMERICA PROPERTY & CASUALTY COMPANIES INC,6311,10-K,891289,https://www.sec.gov/Archives/edgar/data/891289/0000927016-97-000863-index.htm,https://www.sec.gov/Archives/edgar/data/891289/0000927016-97-000863.txt
1997,1,ALLSTAR INNS INC /DE/,7011,10-K,810992,https://www.sec.gov/Archives/edgar/data/810992/0000891092-97-000049-index.htm,https://www.sec.gov/Archives/edgar/data/810992/0000891092-97-000049.txt
1997,1,ALLSTATE CORP,6331,10-K,899051,https://www.sec.gov/Archives/edgar/data/899051/0000899051-97-000017-index.htm,https://www.sec.gov/Archives/edgar/data/899051/0000899051-97-000017.txt
1997,1,ALPHA TECHNOLOGIES GROUP INC,3679,10-K,710807,https://www.sec.gov/Archives/edgar/data/710807/0000950129-97-000268-index.htm,https://www.sec.gov/Archives/edgar/data/710807/0000950129-97-000268.txt
1997,1,ALPHANET SOLUTIONS INC,5045,10-K,1002132,https://www.sec.gov/Archives/edgar/data/1002132/0000950109-97-002536-index.htm,https://www.sec.gov/Archives/edgar/data/1002132/0000950109-97-002536.txt
1997,1,ALPHARMA INC,2834,10-K,730469,https://www.sec.gov/Archives/edgar/data/730469/0000730469-97-000002-index.htm,https://www.sec.gov/Archives/edgar/data/730469/0000730469-97-000002.txt
1997,1,ALPINE LACE BRANDS INC,5140,10-K,791714,https://www.sec.gov/Archives/edgar/data/791714/0000791714-97-000003-index.htm,https://www.sec.gov/Archives/edgar/data/791714/0000791714-97-000003.txt
1997,1,ALTA GOLD CO/NV/,1040,10-K,90350,https://www.sec.gov/Archives/edgar/data/90350/0000906477-97-000015-index.htm,https://www.sec.gov/Archives/edgar/data/90350/0000906477-97-000015.txt
1997,1,ALTAIR INTERNATIONAL GOLD INC,1000,10-K,1016546,https://www.sec.gov/Archives/edgar/data/1016546/0000931731-97-000077-index.htm,https://www.sec.gov/Archives/edgar/data/1016546/0000931731-97-000077.txt
1997,1,ALTEON INC /DE,2834,10-K,878903,https://www.sec.gov/Archives/edgar/data/878903/0000893220-97-000614-index.htm,https://www.sec.gov/Archives/edgar/data/878903/0000893220-97-000614.txt
