Year of the report,Quarter of the report,Company Name,Standard Industrial Classification Code,Type of Report,Central Index Key,Report Page,Report as Text
2015,1,ABBOTT LABORATORIES,2834,10-K,1800,https://www.sec.gov/Archives/edgar/data/1800/0001047469-15-001377-index.htm,https://www.sec.gov/Archives/edgar/data/1800/000104746915001377/0001047469-15-001377.txt
2015,1,ABERCROMBIE & FITCH CO /DE/,5651,10-K,1018840,https://www.sec.gov/Archives/edgar/data/1018840/0001018840-15-000020-index.htm,https://www.sec.gov/Archives/edgar/data/1018840/000101884015000020/0001018840-15-000020.txt
2015,1,ABRAXAS PETROLEUM CORP,1311,10-K,867665,https://www.sec.gov/Archives/edgar/data/867665/0000867665-15-000013-index.htm,https://www.sec.gov/Archives/edgar/data/867665/000086766515000013/0000867665-15-000013.txt
2015,1,ABV CONSULTING/qq/ INC.,8742,10-K,1607450,https://www.sec.gov/Archives/edgar/data/1607450/0001213900-15-001911-index.htm,https://www.sec.gov/Archives/edgar/data/1607450/000121390015001911/0001213900-15-001911.txt
2015,1,ACACIA RESEARCH CORP,6794,10-K,934549,https://www.sec.gov/Archives/edgar/data/934549/0000934549-15-000005-index.htm,https://www.sec.gov/Archives/edgar/data/934549/000093454915000005/0000934549-15-000005.txt
2015,1,ACADIA PHARMACEUTICALS INC,2834,10-K,1070494,https://www.sec.gov/Archives/edgar/data/1070494/0001193125-15-066078-index.htm,https://www.sec.gov/Archives/edgar/data/1070494/000119312515066078/0001193125-15-066078.txt
2015,1,ACADIA REALTY TRUST,6798,10-K,899629,https://www.sec.gov/Archives/edgar/data/899629/0000899629-15-000006-index.htm,https://www.sec.gov/Archives/edgar/data/899629/000089962915000006/0000899629-15-000006.txt
2015,1,ACCELERON PHARMA INC,2836,10-K,1280600,https://www.sec.gov/Archives/edgar/data/1280600/0001280600-15-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1280600/000128060015000009/0001280600-15-000009.txt
2015,1,ACCESS NATIONAL CORP,6035,10-K,1176316,https://www.sec.gov/Archives/edgar/data/1176316/0001144204-15-015436-index.htm,https://www.sec.gov/Archives/edgar/data/1176316/000114420415015436/0001144204-15-015436.txt
2015,1,ACCO BRANDS Corp,2780,10-K,712034,https://www.sec.gov/Archives/edgar/data/712034/0000712034-15-000008-index.htm,https://www.sec.gov/Archives/edgar/data/712034/000071203415000008/0000712034-15-000008.txt
2015,1,ACCURIDE CORP,3714,10-K,817979,https://www.sec.gov/Archives/edgar/data/817979/0000817979-15-000010-index.htm,https://www.sec.gov/Archives/edgar/data/817979/000081797915000010/0000817979-15-000010.txt
2015,1,ACE Ltd,6331,10-K,896159,https://www.sec.gov/Archives/edgar/data/896159/0000896159-15-000006-index.htm,https://www.sec.gov/Archives/edgar/data/896159/000089615915000006/0000896159-15-000006.txt
2015,1,ACELRX PHARMACEUTICALS INC,2834,10-K,1427925,https://www.sec.gov/Archives/edgar/data/1427925/0001437749-15-004946-index.htm,https://www.sec.gov/Archives/edgar/data/1427925/000143774915004946/0001437749-15-004946.txt
2015,1,ACHILLION PHARMACEUTICALS INC,2834,10-K,1070336,https://www.sec.gov/Archives/edgar/data/1070336/0001193125-15-078840-index.htm,https://www.sec.gov/Archives/edgar/data/1070336/000119312515078840/0001193125-15-078840.txt
2015,1,ACI WORLDWIDE/qq/ INC.,7372,10-K,935036,https://www.sec.gov/Archives/edgar/data/935036/0001193125-15-065399-index.htm,https://www.sec.gov/Archives/edgar/data/935036/000119312515065399/0001193125-15-065399.txt
2015,1,ACME UNITED CORP,3420,10-K,2098,https://www.sec.gov/Archives/edgar/data/2098/0001026608-15-000007-index.htm,https://www.sec.gov/Archives/edgar/data/2098/000102660815000007/0001026608-15-000007.txt
2015,1,ACNB CORP,6022,10-K,715579,https://www.sec.gov/Archives/edgar/data/715579/0001047469-15-001759-index.htm,https://www.sec.gov/Archives/edgar/data/715579/000104746915001759/0001047469-15-001759.txt
2015,1,ACORDA THERAPEUTICS INC,2836,10-K,1008848,https://www.sec.gov/Archives/edgar/data/1008848/0001008848-15-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1008848/000100884815000009/0001008848-15-000009.txt
2015,1,ACORN ENERGY/qq/ INC.,8711,10-K,880984,https://www.sec.gov/Archives/edgar/data/880984/0001493152-15-001145-index.htm,https://www.sec.gov/Archives/edgar/data/880984/000149315215001145/0001493152-15-001145.txt
2015,1,ACQUIRED SALES CORP,7372,10-K,1391135,https://www.sec.gov/Archives/edgar/data/1391135/0001445866-15-000356-index.htm,https://www.sec.gov/Archives/edgar/data/1391135/000144586615000356/0001445866-15-000356.txt
2015,1,ACRE REALTY INVESTORS INC,6798,10-K,1011109,https://www.sec.gov/Archives/edgar/data/1011109/0001552781-15-000374-index.htm,https://www.sec.gov/Archives/edgar/data/1011109/000155278115000374/0001552781-15-000374.txt
2015,1,ACTIVE POWER INC,4911,10-K,1044435,https://www.sec.gov/Archives/edgar/data/1044435/0001140361-15-009371-index.htm,https://www.sec.gov/Archives/edgar/data/1044435/000114036115009371/0001140361-15-009371.txt
2015,1,ACTIVECARE/qq/ INC.,3669,10-K,1429896,https://www.sec.gov/Archives/edgar/data/1429896/0001096906-15-000050-index.htm,https://www.sec.gov/Archives/edgar/data/1429896/000109690615000050/0001096906-15-000050.txt
2015,1,ACUCELA INC.,2834,10-K,1400482,https://www.sec.gov/Archives/edgar/data/1400482/0001400482-15-000033-index.htm,https://www.sec.gov/Archives/edgar/data/1400482/000140048215000033/0001400482-15-000033.txt
2015,1,ACURA PHARMACEUTICALS/qq/ INC,2834,10-K,786947,https://www.sec.gov/Archives/edgar/data/786947/0001144204-15-013292-index.htm,https://www.sec.gov/Archives/edgar/data/786947/000114420415013292/0001144204-15-013292.txt
2015,1,ADAMS RESOURCES & ENERGY/qq/ INC.,5172,10-K,2178,https://www.sec.gov/Archives/edgar/data/2178/0000002178-15-000014-index.htm,https://www.sec.gov/Archives/edgar/data/2178/000000217815000014/0000002178-15-000014.txt
2015,1,ADCARE HEALTH SYSTEMS/qq/ INC,8051,10-K,1004724,https://www.sec.gov/Archives/edgar/data/1004724/0001004724-15-000028-index.htm,https://www.sec.gov/Archives/edgar/data/1004724/000100472415000028/0001004724-15-000028.txt
2015,1,ADGS Advisory/qq/ Inc.,8700,10-K,1439237,https://www.sec.gov/Archives/edgar/data/1439237/0001477932-15-001095-index.htm,https://www.sec.gov/Archives/edgar/data/1439237/000147793215001095/0001477932-15-001095.txt
2015,1,ADM ENDEAVORS/qq/ INC.,1700,10-K,1588014,https://www.sec.gov/Archives/edgar/data/1588014/0001445866-15-000345-index.htm,https://www.sec.gov/Archives/edgar/data/1588014/000144586615000345/0001445866-15-000345.txt
2015,1,ADMA BIOLOGICS/qq/ INC.,2836,10-K,1368514,https://www.sec.gov/Archives/edgar/data/1368514/0001193805-15-000352-index.htm,https://www.sec.gov/Archives/edgar/data/1368514/000119380515000352/0001193805-15-000352.txt
2015,1,ADOBE SYSTEMS INC,7372,10-K,796343,https://www.sec.gov/Archives/edgar/data/796343/0000796343-15-000022-index.htm,https://www.sec.gov/Archives/edgar/data/796343/000079634315000022/0000796343-15-000022.txt
2015,1,ADS Waste Holdings/qq/ Inc.,4953,10-K,1585790,https://www.sec.gov/Archives/edgar/data/1585790/0001628280-15-001654-index.htm,https://www.sec.gov/Archives/edgar/data/1585790/000162828015001654/0001628280-15-001654.txt
2015,1,ADTRAN INC,3661,10-K,926282,https://www.sec.gov/Archives/edgar/data/926282/0001193125-15-059743-index.htm,https://www.sec.gov/Archives/edgar/data/926282/000119312515059743/0001193125-15-059743.txt
2015,1,ADVANCE AUTO PARTS INC,5531,10-K,1158449,https://www.sec.gov/Archives/edgar/data/1158449/0001158449-15-000063-index.htm,https://www.sec.gov/Archives/edgar/data/1158449/000115844915000063/0001158449-15-000063.txt
2015,1,ADVANCED CREDIT TECHNOLOGIES INC,7372,10-K,1437517,https://www.sec.gov/Archives/edgar/data/1437517/0001010549-15-000018-index.htm,https://www.sec.gov/Archives/edgar/data/1437517/000101054915000018/0001010549-15-000018.txt
2015,1,ADVANCED ENERGY INDUSTRIES INC,3679,10-K,927003,https://www.sec.gov/Archives/edgar/data/927003/0000927003-15-000012-index.htm,https://www.sec.gov/Archives/edgar/data/927003/000092700315000012/0000927003-15-000012.txt
2015,1,ADVANCED ENVIRONMENTAL RECYCLING TECHNOLOGIES INC,2430,10-K,849706,https://www.sec.gov/Archives/edgar/data/849706/0001171843-15-001282-index.htm,https://www.sec.gov/Archives/edgar/data/849706/000117184315001282/0001171843-15-001282.txt
2015,1,ADVANCED MICRO DEVICES INC,3674,10-K,2488,https://www.sec.gov/Archives/edgar/data/2488/0001193125-15-054362-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000119312515054362/0001193125-15-054362.txt
2015,1,ADVENT SOFTWARE INC /DE/,7371,10-K,1002225,https://www.sec.gov/Archives/edgar/data/1002225/0001047469-15-001120-index.htm,https://www.sec.gov/Archives/edgar/data/1002225/000104746915001120/0001047469-15-001120.txt
2015,1,AEI INCOME & GROWTH FUND 24 LLC,6500,10-K,1130758,https://www.sec.gov/Archives/edgar/data/1130758/0000868740-15-000019-index.htm,https://www.sec.gov/Archives/edgar/data/1130758/000086874015000019/0000868740-15-000019.txt
2015,1,AEI INCOME & GROWTH FUND 25 LLC,6500,10-K,1185198,https://www.sec.gov/Archives/edgar/data/1185198/0000868740-15-000017-index.htm,https://www.sec.gov/Archives/edgar/data/1185198/000086874015000017/0000868740-15-000017.txt
2015,1,AEI INCOME & GROWTH FUND XXI LTD PARTNERSHIP,6500,10-K,931755,https://www.sec.gov/Archives/edgar/data/931755/0000868740-15-000023-index.htm,https://www.sec.gov/Archives/edgar/data/931755/000086874015000023/0000868740-15-000023.txt
2015,1,AEI INCOME & GROWTH FUND XXII LTD PARTNERSHIP,6500,10-K,1023458,https://www.sec.gov/Archives/edgar/data/1023458/0000868740-15-000021-index.htm,https://www.sec.gov/Archives/edgar/data/1023458/000086874015000021/0000868740-15-000021.txt
2015,1,AEI Income & Growth Fund 26 LLC,6500,10-K,1326321,https://www.sec.gov/Archives/edgar/data/1326321/0000868740-15-000015-index.htm,https://www.sec.gov/Archives/edgar/data/1326321/000086874015000015/0000868740-15-000015.txt
2015,1,AEI NET LEASE INCOME & GROWTH FUND XX LIMITED PARTNERSHIP,6500,10-K,894245,https://www.sec.gov/Archives/edgar/data/894245/0000868740-15-000025-index.htm,https://www.sec.gov/Archives/edgar/data/894245/000086874015000025/0000868740-15-000025.txt
2015,1,AEMETIS/qq/ INC,2860,10-K,738214,https://www.sec.gov/Archives/edgar/data/738214/0001354488-15-001108-index.htm,https://www.sec.gov/Archives/edgar/data/738214/000135448815001108/0001354488-15-001108.txt
2015,1,AEP INDUSTRIES INC,3081,10-K,785787,https://www.sec.gov/Archives/edgar/data/785787/0001193125-15-010419-index.htm,https://www.sec.gov/Archives/edgar/data/785787/000119312515010419/0001193125-15-010419.txt
2015,1,AEP Texas Central Transition Funding II LLC,6189,10-K,1366928,https://www.sec.gov/Archives/edgar/data/1366928/0001366928-15-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1366928/000136692815000006/0001366928-15-000006.txt
2015,1,AEP Texas Central Transition Funding III LLC,6189,10-K,1539816,https://www.sec.gov/Archives/edgar/data/1539816/0001539816-15-000002-index.htm,https://www.sec.gov/Archives/edgar/data/1539816/000153981615000002/0001539816-15-000002.txt
2015,1,AERIE PHARMACEUTICALS INC,2836,10-K,1337553,https://www.sec.gov/Archives/edgar/data/1337553/0001628280-15-001188-index.htm,https://www.sec.gov/Archives/edgar/data/1337553/000162828015001188/0001628280-15-001188.txt
2015,1,AEROCENTURY CORP,7359,10-K,1036848,https://www.sec.gov/Archives/edgar/data/1036848/0001036848-15-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1036848/000103684815000007/0001036848-15-000007.txt
2015,1,AEROHIVE NETWORKS/qq/ INC,7373,10-K,1372414,https://www.sec.gov/Archives/edgar/data/1372414/0001628280-15-001824-index.htm,https://www.sec.gov/Archives/edgar/data/1372414/000162828015001824/0001628280-15-001824.txt
2015,1,AEROPOSTALE INC,5600,10-K,1168213,https://www.sec.gov/Archives/edgar/data/1168213/0001168213-15-000031-index.htm,https://www.sec.gov/Archives/edgar/data/1168213/000116821315000031/0001168213-15-000031.txt
2015,1,AES CORP,4991,10-K,874761,https://www.sec.gov/Archives/edgar/data/874761/0000874761-15-000009-index.htm,https://www.sec.gov/Archives/edgar/data/874761/000087476115000009/0000874761-15-000009.txt
2015,1,AETNA INC /PA/,6324,10-K,1122304,https://www.sec.gov/Archives/edgar/data/1122304/0001122304-15-000038-index.htm,https://www.sec.gov/Archives/edgar/data/1122304/000112230415000038/0001122304-15-000038.txt
2015,1,AF OCEAN INVESTMENT MANAGEMENT Co,8742,10-K,1501489,https://www.sec.gov/Archives/edgar/data/1501489/0001557240-15-000202-index.htm,https://www.sec.gov/Archives/edgar/data/1501489/000155724015000202/0001557240-15-000202.txt
2015,1,AFC BUILDING TECHNOLOGIES INC.,3420,10-K,1533030,https://www.sec.gov/Archives/edgar/data/1533030/0001062993-15-001617-index.htm,https://www.sec.gov/Archives/edgar/data/1533030/000106299315001617/0001062993-15-001617.txt
2015,1,AFFILIATED MANAGERS GROUP/qq/ INC.,6282,10-K,1004434,https://www.sec.gov/Archives/edgar/data/1004434/0001004434-15-000003-index.htm,https://www.sec.gov/Archives/edgar/data/1004434/000100443415000003/0001004434-15-000003.txt
2015,1,AFFIRMATIVE INSURANCE HOLDINGS INC,6331,10-K,1282543,https://www.sec.gov/Archives/edgar/data/1282543/0001564590-15-002289-index.htm,https://www.sec.gov/Archives/edgar/data/1282543/000156459015002289/0001564590-15-002289.txt
2015,1,AFFYMETRIX INC,3826,10-K,913077,https://www.sec.gov/Archives/edgar/data/913077/0000913077-15-000008-index.htm,https://www.sec.gov/Archives/edgar/data/913077/000091307715000008/0000913077-15-000008.txt
2015,1,AFH ACQUISITION V/qq/ INC.,6770,10-K,1420033,https://www.sec.gov/Archives/edgar/data/1420033/0001607062-15-000022-index.htm,https://www.sec.gov/Archives/edgar/data/1420033/000160706215000022/0001607062-15-000022.txt
2015,1,AFH ACQUISITION VI/qq/ INC.,6770,10-K,1420034,https://www.sec.gov/Archives/edgar/data/1420034/0001607062-15-000023-index.htm,https://www.sec.gov/Archives/edgar/data/1420034/000160706215000023/0001607062-15-000023.txt
2015,1,AFH ACQUISITION VII/qq/ INC.,6770,10-K,1420035,https://www.sec.gov/Archives/edgar/data/1420035/0001607062-15-000024-index.htm,https://www.sec.gov/Archives/edgar/data/1420035/000160706215000024/0001607062-15-000024.txt
2015,1,AFH ACQUISITION XI/qq/ INC.,6770,10-K,1419553,https://www.sec.gov/Archives/edgar/data/1419553/0001607062-15-000026-index.htm,https://www.sec.gov/Archives/edgar/data/1419553/000160706215000026/0001607062-15-000026.txt
2015,1,AFH ACQUISITION XII/qq/ INC.,6770,10-K,1419552,https://www.sec.gov/Archives/edgar/data/1419552/0001607062-15-000027-index.htm,https://www.sec.gov/Archives/edgar/data/1419552/000160706215000027/0001607062-15-000027.txt
2015,1,AFH Acquisition IX/qq/ Inc.,6770,10-K,1419556,https://www.sec.gov/Archives/edgar/data/1419556/0001607062-15-000021-index.htm,https://www.sec.gov/Archives/edgar/data/1419556/000160706215000021/0001607062-15-000021.txt
2015,1,AFH Acquisition VIII/qq/ Inc.,6770,10-K,1419560,https://www.sec.gov/Archives/edgar/data/1419560/0001607062-15-000025-index.htm,https://www.sec.gov/Archives/edgar/data/1419560/000160706215000025/0001607062-15-000025.txt
2015,1,AFLAC INC,6321,10-K,4977,https://www.sec.gov/Archives/edgar/data/4977/0000004977-15-000071-index.htm,https://www.sec.gov/Archives/edgar/data/4977/000000497715000071/0000004977-15-000071.txt
2015,1,AFS SenSub Corp.,6189,10-K,1347185,https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113355-index.htm,https://www.sec.gov/Archives/edgar/data/1002761/000119312515113355/0001193125-15-113355.txt
2015,1,AFS SenSub Corp.,6189,10-K,1347185,https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113358-index.htm,https://www.sec.gov/Archives/edgar/data/1002761/000119312515113358/0001193125-15-113358.txt
2015,1,AFS SenSub Corp.,6189,10-K,1347185,https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113369-index.htm,https://www.sec.gov/Archives/edgar/data/1002761/000119312515113369/0001193125-15-113369.txt
2015,1,AFS SenSub Corp.,6189,10-K,1347185,https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113370-index.htm,https://www.sec.gov/Archives/edgar/data/1002761/000119312515113370/0001193125-15-113370.txt
2015,1,AFS SenSub Corp.,6189,10-K,1347185,https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113372-index.htm,https://www.sec.gov/Archives/edgar/data/1002761/000119312515113372/0001193125-15-113372.txt
2015,1,AFS SenSub Corp.,6189,10-K,1347185,https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113384-index.htm,https://www.sec.gov/Archives/edgar/data/1002761/000119312515113384/0001193125-15-113384.txt
2015,1,AFS SenSub Corp.,6189,10-K,1347185,https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113385-index.htm,https://www.sec.gov/Archives/edgar/data/1002761/000119312515113385/0001193125-15-113385.txt
2015,1,AFS SenSub Corp.,6189,10-K,1347185,https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113393-index.htm,https://www.sec.gov/Archives/edgar/data/1002761/000119312515113393/0001193125-15-113393.txt
2015,1,AFS SenSub Corp.,6189,10-K,1347185,https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113396-index.htm,https://www.sec.gov/Archives/edgar/data/1002761/000119312515113396/0001193125-15-113396.txt
2015,1,AFS SenSub Corp.,6189,10-K,1347185,https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113406-index.htm,https://www.sec.gov/Archives/edgar/data/1002761/000119312515113406/0001193125-15-113406.txt
2015,1,AFS SenSub Corp.,6189,10-K,1347185,https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113411-index.htm,https://www.sec.gov/Archives/edgar/data/1002761/000119312515113411/0001193125-15-113411.txt
2015,1,AFS SenSub Corp.,6189,10-K,1347185,https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113412-index.htm,https://www.sec.gov/Archives/edgar/data/1002761/000119312515113412/0001193125-15-113412.txt
2015,1,AFS SenSub Corp.,6189,10-K,1347185,https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113413-index.htm,https://www.sec.gov/Archives/edgar/data/1002761/000119312515113413/0001193125-15-113413.txt
2015,1,AFS SenSub Corp.,6189,10-K,1347185,https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113418-index.htm,https://www.sec.gov/Archives/edgar/data/1002761/000119312515113418/0001193125-15-113418.txt
2015,1,AFS SenSub Corp.,6189,10-K,1347185,https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113424-index.htm,https://www.sec.gov/Archives/edgar/data/1002761/000119312515113424/0001193125-15-113424.txt
2015,1,AFS SenSub Corp.,6189,10-K,1347185,https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113429-index.htm,https://www.sec.gov/Archives/edgar/data/1002761/000119312515113429/0001193125-15-113429.txt
2015,1,AFS SenSub Corp.,6189,10-K,1347185,https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113434-index.htm,https://www.sec.gov/Archives/edgar/data/1002761/000119312515113434/0001193125-15-113434.txt
2015,1,AFS SenSub Corp.,6189,10-K,1347185,https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113435-index.htm,https://www.sec.gov/Archives/edgar/data/1002761/000119312515113435/0001193125-15-113435.txt
2015,1,AFS SenSub Corp.,6189,10-K,1347185,https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113440-index.htm,https://www.sec.gov/Archives/edgar/data/1002761/000119312515113440/0001193125-15-113440.txt
2015,1,AFS SenSub Corp.,6189,10-K,1347185,https://www.sec.gov/Archives/edgar/data/1347185/0001193125-15-113447-index.htm,https://www.sec.gov/Archives/edgar/data/1002761/000119312515113447/0001193125-15-113447.txt
2015,1,AG Mortgage Investment Trust/qq/ Inc.,6798,10-K,1514281,https://www.sec.gov/Archives/edgar/data/1514281/0001144204-15-013300-index.htm,https://www.sec.gov/Archives/edgar/data/1514281/000114420415013300/0001144204-15-013300.txt
2015,1,AG&E HOLDINGS INC.,3663,10-K,105608,https://www.sec.gov/Archives/edgar/data/105608/0001437749-15-005818-index.htm,https://www.sec.gov/Archives/edgar/data/105608/000143774915005818/0001437749-15-005818.txt
2015,1,AGCO CORP /DE,3523,10-K,880266,https://www.sec.gov/Archives/edgar/data/880266/0000880266-15-000009-index.htm,https://www.sec.gov/Archives/edgar/data/880266/000088026615000009/0000880266-15-000009.txt
2015,1,AGENUS INC,2836,10-K,1098972,https://www.sec.gov/Archives/edgar/data/1098972/0001628280-15-001809-index.htm,https://www.sec.gov/Archives/edgar/data/1098972/000162828015001809/0001628280-15-001809.txt
2015,1,AGILE THERAPEUTICS INC,2834,10-K,1261249,https://www.sec.gov/Archives/edgar/data/1261249/0001047469-15-002798-index.htm,https://www.sec.gov/Archives/edgar/data/1261249/000104746915002798/0001047469-15-002798.txt
2015,1,AGIOS PHARMACEUTICALS INC,2834,10-K,1439222,https://www.sec.gov/Archives/edgar/data/1439222/0001193125-15-060046-index.htm,https://www.sec.gov/Archives/edgar/data/1439222/000119312515060046/0001193125-15-060046.txt
2015,1,AGL RESOURCES INC,4924,10-K,1004155,https://www.sec.gov/Archives/edgar/data/1004155/0001004155-15-000004-index.htm,https://www.sec.gov/Archives/edgar/data/1004155/000100415515000004/0001004155-15-000004.txt
